A,e_A
2262.149834403658588,0.017454731785239
30553.100533478722355,0.680528365891065
337.480180819839006,21.448929964584838
7719.360920768231153,267.272300015181770
1383.721064623445272,5670.088309081828811
-471.267806829502661,2.615109474807540
2013.589195552282035,231.632799030256422
-66439.279011428356171,18623.650167738160235
-60626.352119445800781,630440.910770397051238
-10228506.458496093750000,34875754.046637870371342
-8579.716173592023551,89.721748475934419
15.119174551218748,2105.293396938245678
-15378.074956536293030,30574.519716845563380
70285.751767635345459,454245.345559603883885
-39736.247473001480103,7634.531366743063700
86833.616425514221191,183283.575735538644949
-271099.130569458007812,1834755.392945635598153
5608174.789611816406250,36497379.612735129892826
-3659556.268699645996094,554576.064855296048336
-1649453.520767211914062,6160028.258525284007192
-25488017.924316406250000,118513983.829605177044868
-4171708.564941406250000,19364335.719813860952854
-21065790.873046875000000,362800079.725231349468231
-556269727.031250000000000,1032886814.305963397026062
