gj1156;V* GL Vir;12 18 59.3999178645 +11 07 33.770248089;-1269.932  203.617  [0.192 0.117 90];154.5077 [0.1108] A 2018yCat.1345....0G;v:~ 5.82 (~) B [0.24] 2010MNRAS.407.2269M


