car-20160110T03h25m04s-sci-gtoc-vis.fits;2457397.650425362;21.626756931273206;130.23;AN Sex J10122-037;600.1;0;0;1.3366;36783.17;-13776.5
car-20160111T02h18m29s-sci-gtoc-vis.fits;2457398.604241899;21.39011905108764;101.23;AN Sex J10122-037;600.1;0;0;1.3412;36783.91;-13779.0
car-20160114T03h10m14s-sci-gtoc-vis.fits;2457401.640021933;20.172213448730528;183.01;AN Sex J10122-037;550.1;0;0;1.3367;36783.35;-13778.9
car-20160123T01h06m59s-sci-gtoc-vis.fits;2457410.5553090107;16.73491074289011;241.33;J10122-037 AN Sex;600.1;0;0;1.3724;36783.4;-13780.1
car-20160123T01h17m39s-sci-gtoc-vis.fits;2457410.562732124;16.71502850576332;242.21;J10122-037 AN Sex;600.1;0;0;1.3565;36783.4;-13780.2
car-20160124T01h53m43s-sci-gtoc-vis.fits;2457411.5875525577;16.21585433255116;196.56;J10122-037 AN Sex;600.1;0;0;1.3263;36783.61;-13780.5
car-20160124T02h04m22s-sci-gtoc-vis.fits;2457411.595282116;16.19453799145914;158.24;J10122-037 AN Sex;600.1;0;0;1.3257;36783.63;-13780.5
car-20160125T01h23m48s-sci-gtoc-vis.fits;2457412.566948279;15.836329300631881;209.75;J10122-037 AN Sex;600.2;0;0;1.3408;36783.44;-13783.1
car-20160128T00h34m36s-sci-gtoc-vis.fits;2457415.53364517;14.591136100814857;176.33;J10122-037;700.1;0;0;1.3926;36783.42;-13780.2
car-20160130T23h33m43s-sci-gtoc-vis.fits;2457418.49083437;13.326897099742583;132.53;J10122-037;666.1;0;0;1.5407;36783.46;-13781.5
car-20160203T00h42m35s-sci-gtoc-vis.fits;2457421.5380131495;11.790556222530642;184.01;J10122-037;450.1;0;0;1.3495;36783.44;-13781.6
car-20160204T01h03m26s-sci-gtoc-vis.fits;2457422.5551587874;11.263386890675166;93.663;J10122-037;900.1;0;0;1.3268;36783.54;-13783.2
car-20160204T01h20m01s-sci-gtoc-vis.fits;2457422.566675419;11.23108761270088;91.02;J10122-037;900.1;0;0;1.3262;36783.65;-13784.0
car-20160205T00h42m19s-sci-gtoc-vis.fits;2457423.544006385;10.811188530676379;139.63;J10122-037;1500.7;0;0;1.3294;36783.62;-13781.8
car-20160206T00h48m45s-sci-gtoc-vis.fits;2457424.5485080667;10.31152522601839;106.09;J10122-037;1500.5;0;0;1.3261;36783.57;-13780.6
car-20160208T01h42m24s-sci-gtoc-vis.fits;2457426.5803382504;9.237450780758127;110.09;J10122-037;551.3;0;0;1.3463;36783.99;-13782.1
