A,e_A
2274.075802434865182,0.016845272622081
30526.986771549094556,0.657418657726274
398.744870234222617,20.442622681203513
7914.547941819299012,261.665011875080495
2267.975921152159572,5429.960991524992096
-474.411899938029819,2.471260240193121
1954.904579182155430,223.906022131648427
-64416.907797455787659,17361.324647660763731
-31991.004774093627930,615767.563196700531989
-12992296.982910156250000,32736991.919557791203260
-8588.346016051247716,85.209050946897904
40.956264149397612,1912.599117116566276
-16235.182632863521576,28844.029210541451903
60875.108171463012695,408492.344583817059174
-41647.296767055988312,7060.965559007317097
81169.045243740081787,167493.602414991357364
-447084.435684204101562,1712482.441882275743410
5684703.264251708984375,33139500.165335562080145
-3631426.200683593750000,513232.286298711842392
-1947915.085922241210938,5577531.797261496074498
-34744775.574707031250000,106585297.732689648866653
-6176477.506103515625000,17952646.340355429798365
-21631766.216796875000000,327433007.192860126495361
-645207169.562500000000000,950348587.681192755699158
