wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5164.14758609,5163.98709520,0.00000000,1055.00000000,nan,11.32526134,0.01998525,0.01998463,38700,118,1
5164.24656515,5164.25402883,0.00000000,1059.00000000,nan,11.48361853,0.01998460,0.01998463,38698,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.68053932,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.79814655,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.91534608,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.03213891,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.26450851,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.38008726,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.57182414,nan,0.00000000,-2147483648,118,1
5165.16009723,5165.05499530,0.00000000,1096.00308523,0.54674685,12.91426308,0.01998504,0.01998463,38692,118,1
5165.16009723,5165.05499530,0.00000000,1096.00308523,0.54674685,12.91426308,0.01998504,0.01998463,38692,118,1
5165.16009723,5165.05499530,0.00000000,1096.00308523,0.54674685,12.91426308,0.01998504,0.01998463,38692,118,1
5165.16009723,5165.05499530,0.00000000,1096.00308523,0.54674685,12.91426308,0.01998504,0.01998463,38692,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.17791873,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.36500762,nan,0.00000000,-2147483648,118,1
5165.59047129,5165.58911097,1113.41616788,1113.47147604,0.00923149,13.56848373,0.01998464,0.01998463,38688,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,13.80956275,nan,0.00000000,-2147483648,118,1
5165.94000439,5165.85621023,0.00000000,1127.71589521,0.18263552,14.09210590,0.01998496,0.01998463,38686,118,1
5165.94000439,5165.85621023,0.00000000,1127.71589521,0.18263552,14.09210590,0.01998496,0.01998463,38686,118,1
5166.11349689,5166.12333711,0.00000000,1134.78595020,0.24950127,14.34874726,0.01998459,0.01998463,38684,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.53664375,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.60840900,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.78707772,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.89376993,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.00008154,nan,0.00000000,-2147483648,118,1
5166.71474279,nan,0.00000000,1159.33138828,0.09199587,15.22320329,0.01998485,0.01998463,38680,118,1
5166.71474279,nan,0.00000000,1159.33138828,0.09199587,15.22320329,0.01998485,0.01998463,38680,118,1
5166.71474279,nan,0.00000000,1159.33138828,0.09199587,15.22320329,0.01998485,0.01998463,38680,118,1
5166.93325060,5166.92488351,0.00000000,1168.26875991,0.21905821,15.53530044,0.01998466,0.01998463,38678,118,1
5166.93325060,5166.92488351,0.00000000,1168.26875991,0.21905821,15.53530044,0.01998466,0.01998463,38678,118,1
5167.17436429,5167.19212091,0.00000000,1178.14129256,0.42969852,15.87618779,0.01998456,0.01998463,38676,118,1
5167.17436429,5167.19212091,0.00000000,1178.14129256,0.42969852,15.87618779,0.01998456,0.01998463,38676,118,1
5167.30283275,5167.32574998,0.00000000,1183.40603288,0.24182129,16.05632531,0.01998454,0.01998463,38675,118,1
5167.45522425,5167.45938596,0.00000000,1189.65525079,0.09447497,16.26866852,0.01998462,0.01998463,38674,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.44901085,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.51619539,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.65007687,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.78331005,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.84968421,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.01491469,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.17914153,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.27719765,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.34236896,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.56921636,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.73006235,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.85802963,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.92177750,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.01710533,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.20670598,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.30098059,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.39490590,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.45732916,nan,0.00000000,-2147483648,118,1
5169.21341137,5169.19728287,0.00000000,1262.07888239,0.07021817,18.61515526,0.01998470,0.01998463,38661,118,1
5169.21341137,5169.19728287,0.00000000,1262.07888239,0.07021817,18.61515526,0.01998470,0.01998463,38661,118,1
5169.59607863,5169.59850202,0.00000000,1277.92185232,0.23592883,19.10111702,0.01998462,0.01998463,38658,118,1
5169.59607863,5169.59850202,0.00000000,1277.92185232,0.23592883,19.10111702,0.01998462,0.01998463,38658,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,19.25485946,nan,0.00000000,-2147483648,118,1
5169.88055344,5169.86601605,0.00000000,1289.71828917,0.56961298,19.45676044,0.01998469,0.01998463,38656,118,1
5169.88055344,5169.86601605,0.00000000,1289.71828917,0.56961298,19.45676044,0.01998469,0.01998463,38656,118,1
5169.88055344,5169.86601605,0.00000000,1289.71828917,0.56961298,19.45676044,0.01998469,0.01998463,38656,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,19.67367810,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,19.73290964,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,19.90971031,nan,0.00000000,-2147483648,118,1
5170.41036162,5170.40112719,0.00000000,1311.73100543,0.10535901,20.10646213,0.01998467,0.01998463,38652,118,1
5170.41036162,5170.40112719,0.00000000,1311.73100543,0.10535901,20.10646213,0.01998467,0.01998463,38652,118,1
5170.54673817,5170.53492229,0.00000000,1317.40632780,0.46341078,20.27105662,0.01998468,0.01998463,38651,118,1
