A,e_A
2263.591585967799347,0.016870044636140
30554.562515591609554,0.658047907819783
354.171646519738715,20.680590254182597
7778.532948886044323,259.172009160241203
1744.396695930510759,5476.862315240851785
-472.011783995698352,2.505085415177009
1963.975345346145332,222.816785291705997
-65406.554319739341736,17701.143243040285597
98233.401723861694336,606001.853321764036082
-6298726.250488281250000,33113163.840944252908230
-8576.603562811389565,85.771875281211962
122.524904835969210,1975.885803636939045
-17206.554833650588989,28985.783116440794402
19275.907075405120850,421929.422566792520229
-41213.516777038574219,7240.011730342440387
87815.734711647033691,170776.069047107972438
-240070.142860412597656,1733634.758976065786555
2798113.957366943359375,33959739.695094302296638
-3706502.760749816894531,521660.542108758934774
-1687223.575592041015625,5746408.098221762105823
-21289884.217285156250000,109229745.980847805738449
-1709939.120361328125000,18390980.968082163482904
-8909551.296875000000000,336591685.318882763385773
-452125383.812500000000000,971031271.299663186073303
