gj360;G 236-1;09 42 34.8412757372 +70 02 01.965486742;-671.954  -271.231  [0.045 0.058 90];84.3568 [0.0333] A 2018yCat.1345....0G;v:spectroscopic 6.45 (Opt) A [0.27] 2018yCat.1345....0G


