drv,samp
-26.892509631194116,2.628779699670531
-19.386360615479134,2.628779699670531
-29.38414411512167,2.628779699670531
-23.03643850651133,2.628779699670531
-26.969515636254073,2.628779699670531
-20.421574119603974,2.628779699670531
-23.76457390408359,2.628779699670531
-24.85135324132716,2.628779699670531
-16.50462571969001,2.628779699670531
-24.277471093568238,2.628779699670531
-23.87793754959057,2.628779699670531
-17.65287042313321,2.628779699670531
-25.326031131351556,2.628779699670531
-21.960382103336087,2.628779699670531
-21.472048293560874,2.628779699670531
-19.684294389464412,2.628779699670531
-31.055510951806355,2.628779699670531
-23.095681499151397,2.628779699670531
-27.55836921223363,2.628779699670531
-25.43854362924958,2.628779699670531
-20.273041038245537,2.628779699670531
-24.671096371612293,2.628779699670531
-19.44924765045198,2.628779699670531
-14.189382304908577,2.628779699670531
-19.62793826766847,2.628779699670531
-26.469103062645445,2.628779699670531
-24.332500525862088,2.628779699670531
-24.136330060306136,2.628779699670531
-20.980413913203847,2.628779699670531
-20.860122007978134,2.628779699670531
-23.516723853064832,2.628779699670531
-22.16489068073861,2.628779699670531
-23.729232748814866,2.628779699670531
-28.902224974482124,2.628779699670531
-22.35134689559618,2.628779699670531
-28.42617041153244,2.628779699670531
-24.040602014504657,2.628779699670531
-17.985136689154388,2.628779699670531
-24.20280017373352,2.628779699670531
-20.580383212110974,2.628779699670531
-20.74771278794924,2.628779699670531
-20.56483343731543,2.628779699670531
-20.896553657523327,2.628779699670531
-28.849402692936565,2.628779699670531
-20.41392141025426,2.628779699670531
-24.53577122880324,2.628779699670531
-25.453648730514942,2.628779699670531
-25.285880106763216,2.628779699670531
-24.1950294894732,2.628779699670531
-20.73331146090004,2.628779699670531
-16.844951003105052,2.628779699670531
-24.7926253743708,2.628779699670531
-18.541256917820647,2.628779699670531
-19.304484988718286,2.628779699670531
-21.99565136793717,2.628779699670531
-20.414447569521144,2.628779699670531
-18.809868830328014,2.628779699670531
-22.025451806644924,2.628779699670531
-25.979751478103026,2.628779699670531
-20.70350885325979,2.628779699670531
-22.39870383681091,2.628779699670531
-18.112705040909077,2.628779699670531
-21.22675611966588,2.628779699670531
-19.084933271821683,2.628779699670531
-28.373560851992806,2.628779699670531
-21.476672339403194,2.628779699670531
-22.715286921184997,2.628779699670531
-20.333459890980066,2.628779699670531
-20.65694168705204,2.628779699670531
-18.36589654468844,2.628779699670531
-27.439811808401373,2.628779699670531
-23.79954557040992,2.628779699670531
-19.788181873176654,2.628779699670531
-15.728462078220673,2.628779699670531
-20.23633458644281,2.628779699670531
-15.64303429358688,2.628779699670531
-22.25494608656436,2.628779699670531
-23.125863045042934,2.628779699670531
-18.227037672297683,2.628779699670531
-16.03125831217949,2.628779699670531
-18.845245869989412,2.628779699670531
-25.840060660265863,2.628779699670531
-22.29934750642701,2.628779699670531
-20.169518672114236,2.628779699670531
-25.95765462391023,2.628779699670531
-26.641460670089145,2.628779699670531
-26.204686845220294,2.628779699670531
-19.482424260951575,2.628779699670531
-17.564931362667494,2.628779699670531
-17.40152594111828,2.628779699670531
-25.753524182273623,2.628779699670531
-19.118339216476784,2.628779699670531
-23.732985375684734,2.628779699670531
-22.105615666911945,2.628779699670531
-20.367625393893036,2.628779699670531
-15.882504022864623,2.628779699670531
-20.964923497687437,2.628779699670531
-18.38490048487097,2.628779699670531
-19.41251336935099,2.628779699670531
-27.923049573276344,2.628779699670531
-18.926857009189334,2.628779699670531
-19.246961015881197,2.628779699670531
-19.453654340702315,2.628779699670531
-16.12827392659358,2.628779699670531
-23.751785072022983,2.628779699670531
-21.602896732719387,2.628779699670531
-25.205634185530812,2.628779699670531
-23.953273719608205,2.628779699670531
-21.825561024795093,2.628779699670531
-23.47288200830849,2.628779699670531
-25.904325073583095,2.628779699670531
-21.900426957598484,2.628779699670531
-25.523032011750956,2.628779699670531
-25.091477374545093,2.628779699670531
-19.039647202803508,2.628779699670531
-18.93814775995179,2.628779699670531
-18.679981539651862,2.628779699670531
