wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5177.22576896,5177.22623345,1600.03993105,1600.01993969,0.21513099,7.58614377,0.01998461,0.01998461,38601,118,0
5177.37498582,5177.36039448,0.00000000,1606.45230035,0.03449290,7.69030403,0.01998467,0.01998461,38600,118,1
5177.49911624,5177.49456246,0.00000000,1611.80115646,0.11918993,7.77674377,0.01998463,0.01998461,38599,118,1
5177.63402776,5177.62873739,0.00000000,1617.61849784,0.08826807,7.87056764,0.01998463,0.01998461,38598,118,1
5177.76354056,5177.76291928,1623.17193913,1623.19875694,0.17218912,7.96037908,0.01998461,0.01998461,38597,118,0
5177.90669670,5177.89710812,0.00000000,1629.38839958,0.06457687,8.05977521,0.01998465,0.01998461,38596,118,1
5178.03089843,5178.03130391,1634.76523871,1634.74771055,0.14272978,8.14564229,0.01998461,0.01998461,38595,118,0
5178.17238356,5178.16550666,0.00000000,1640.87307120,0.28313252,8.24355458,0.01998464,0.01998461,38594,118,1
5178.30904371,5178.29971637,0.00000000,1646.78662336,0.30035839,8.33784337,0.01998465,0.01998461,38593,118,1
5178.45164264,5178.43393302,0.00000000,1652.96168621,0.22811070,8.43604532,0.01998468,0.01998461,38592,118,1
5178.57506805,5178.56815664,0.00000000,1658.31020617,0.15543221,8.52088535,0.01998464,0.01998461,38591,118,1
5178.70586989,5178.70238721,0.00000000,1663.98217529,0.16789279,8.61062995,0.01998463,0.01998461,38590,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.68982589,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.79998742,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.86276646,nan,0.00000000,-2147483648,118,1
5179.25673233,5179.23937907,0.00000000,1687.91234161,0.32485075,8.98657463,0.01998468,0.01998461,38586,118,1
5179.36822750,5179.37364443,0.00000000,1692.76434500,0.22347824,9.06224518,0.01998459,0.01998461,38585,118,1
5179.51237050,5179.50791675,0.00000000,1699.04136929,0.23898511,9.15985011,0.01998463,0.01998461,38584,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.20574020,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.23671896,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.34487157,nan,0.00000000,-2147483648,118,1
