wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5160.65756677,5160.64530583,0.00000000,915.00000000,nan,7.42361502,0.01998465,0.01998460,38725,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.73188473,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.19023901,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.34194841,nan,0.00000000,-2147483648,118,1
5161.51123728,5161.31188118,0.00000000,949.02452227,0.03311462,8.71980088,0.01998537,0.01998460,38720,118,1
5161.51123728,5161.31188118,0.00000000,949.02452227,0.03311462,8.71980088,0.01998537,0.01998460,38720,118,1
5161.51123728,5161.31188118,0.00000000,949.02452227,0.03311462,8.71980088,0.01998537,0.01998460,38720,118,1
5161.74283700,nan,0.00000000,958.27733894,0.23014502,9.06559530,0.01998524,0.01998460,38718,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.42589260,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.57321705,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.64668190,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.75663284,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.82976947,nan,0.00000000,-2147483648,118,1
5162.37539726,5162.37875989,0.00000000,983.59748927,0.11157392,9.99739529,0.01998459,0.01998460,38712,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.19348985,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.30196982,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.51805197,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.66145807,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.76867288,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.87559701,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.98223093,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.19463002,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.30039613,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.40587393,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.54606330,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.61596644,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.72058208,nan,0.00000000,-2147483648,118,1
5163.72435123,5163.71297854,0.00000000,1037.83193541,0.27630359,11.92313340,0.01998465,0.01998460,38702,118,1
5163.86612761,5163.84643833,0.00000000,1043.55107605,0.23739543,12.12071921,0.01998468,0.01998460,38701,118,1
5164.05060737,5163.84643833,0.00000000,1050.99830344,291.52323575,12.37645713,0.01998539,0.01998460,38701,118,1
5164.05060737,5163.84643833,0.00000000,1050.99830344,291.52323575,12.37645713,0.01998539,0.01998460,38701,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.54723434,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.64928872,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.71716812,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.85255111,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.98743391,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.28909702,nan,0.00000000,-2147483648,118,1
5164.90467641,5164.91436499,0.00000000,1085.55709727,0.03779414,13.54045419,0.01998457,0.01998460,38693,118,1
5165.07215172,5165.04788687,0.00000000,1092.34949247,0.09802666,13.76486972,0.01998470,0.01998460,38692,118,1
5165.07215172,5165.04788687,0.00000000,1092.34949247,0.09802666,13.76486972,0.01998470,0.01998460,38692,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.91769905,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.98322050,nan,0.00000000,-2147483648,118,1
5165.35133864,nan,0.00000000,1103.68417601,0.24694830,14.13619725,0.01998526,0.01998460,38691,118,1
5165.59615805,5165.58204344,0.00000000,1113.63548227,0.08427672,14.45896182,0.01998466,0.01998460,38688,118,1
5165.59615805,5165.58204344,0.00000000,1113.63548227,0.08427672,14.45896182,0.01998466,0.01998460,38688,118,1
5165.72090327,5165.71559984,0.00000000,1118.71036060,0.24594233,14.62240043,0.01998462,0.01998460,38687,118,1
5165.84197663,5165.84916314,0.00000000,1123.63863816,0.14427015,14.78036920,0.01998458,0.01998460,38686,118,1
5165.84197663,5165.84916314,0.00000000,1123.63863816,0.14427015,14.78036920,0.01998458,0.01998460,38686,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.01495763,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.11009104,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.26804461,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.39386673,nan,0.00000000,-2147483648,118,1
5166.49061287,5166.38348543,0.00000000,1150.08810454,0.23021009,15.61564975,0.01998502,0.01998460,38682,118,1
5166.49061287,5166.38348543,0.00000000,1150.08810454,0.23021009,15.61564975,0.01998502,0.01998460,38682,118,1
5166.80091388,5166.78429967,0.00000000,1162.76930437,0.22207098,16.00869905,0.01998467,0.01998460,38679,118,1
5166.80091388,5166.78429967,0.00000000,1162.76930437,0.22207098,16.00869905,0.01998467,0.01998460,38679,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.13876553,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.20006815,nan,0.00000000,-2147483648,118,1
5167.06789579,5167.05154371,0.00000000,1173.69477842,0.96266853,16.34350506,0.01998467,0.01998461,38677,118,1
5167.32703400,5167.31881540,0.00000000,1184.31225187,0.16289529,16.66550087,0.01998464,0.01998461,38675,118,1
5167.32703400,5167.31881540,0.00000000,1184.31225187,0.16289529,16.66550087,0.01998464,0.01998461,38675,118,1
