A,e_A
2257.503573731183678,0.016901761301422
30641.609178131548106,0.656940336915108
469.944196484560962,20.995459104597078
8400.359509994275868,258.887229076509925
3887.576594846323133,5571.959757602842728
-471.541891927063261,2.519109549397355
2086.051237227395177,222.652853881044194
-59762.014796018600464,17967.072060454214807
-54876.823230743408203,601093.088897402631119
-18097766.253051757812500,33582390.442413523793221
-8588.997237867675722,87.468406331177562
-162.960867688059807,2005.155052787463319
-15868.619871139526367,29660.297381185071572
87241.511931896209717,438524.332942821201868
-38460.899352669715881,7182.788852800782479
79958.941184997558594,175891.700012458401034
-284368.743003845214844,1759234.825823961989954
5171749.542953491210938,35406938.779335588216782
-3663725.861473083496094,537475.897052932879888
-1653432.388412475585938,5733031.453688492998481
-26277402.851074218750000,113221509.758935809135437
-914084.736328125000000,17910462.012546163052320
-6087342.265625000000000,345207241.693870365619659
-506838274.875000000000000,992068981.728954195976257
