LP_768-113;LP  768-113;01 33 58.0014115870 -17 38 23.808061656;43.159  -186.036  [0.167 0.076 90];67.9564 [0.0849] A 2018yCat.1345....0G;v:spectroscopic -5.302 (Opt) C [2.256] 2017AJ....153...75K


