gj3459;LP  783-1;07 38 40.9603640288 -21 13 28.477943882;456.667  -475.606  [0.047 0.063 90];95.8401 [0.0413] A 2018yCat.1345....0G;v:~ -28.83 (~) A [0.25] 2011AAS...21743412C


