gj1012;G  31-53;00 28 39.4645836819 -06 39 49.181275245;-327.517  -800.489  [0.189 0.122 90];74.7749 [0.0995] A 2018yCat.1345....0G;v:spectroscopic -15.611 (NIR) C [3.881] 2015ApJS..220...16T


