A,e_A
2266.627119661283359,0.016847963135579
30570.743424791893631,0.657275112383215
418.882551155402325,20.602806432736841
8069.117854821495712,259.275564338854053
2815.329749360680580,5465.338141339041613
-472.431590405762108,2.490267400701599
1953.645101911388338,225.964067995898404
-63659.450204551219940,17552.311525429646281
-4624.775035858154297,628578.354836512240581
-13207354.623291015625000,33334099.836190897971392
-8601.986972957849503,85.574746493261884
-3.639658525586128,1961.315391168505585
-16431.922707915306091,29019.028705817076116
71186.451013088226318,419423.237960171303712
-41941.444486021995544,7245.780550823690646
79522.533700466156006,170614.025146773405140
-392751.092147827148438,1725669.654261351795867
5056163.958801269531250,33936698.847257889807224
-3634078.395187377929688,519005.232284660392907
-1686992.726043701171875,5746370.654364363290370
-28960195.540527343750000,109400332.024157643318176
-4500534.783691406250000,18662186.600211046636105
-10289256.585937500000000,334752822.004376947879791
-621180788.968750000000000,974232272.508799314498901
