gj1151;G 122-49;11 50 57.7214458258 +48 22 38.562473514;-1545.704  -962.816  [0.159 0.365 90];124.4074 [0.1186] A 2018yCat.1345....0G;v:spectroscopic -15.392 (NIR) C [2.553] 2015ApJS..220...16T


