A,e_A
2303.681809909949152,0.016780953098306
30422.985433797741280,0.671249564354151
457.312523771775886,19.879317949693331
7957.517626318614930,272.851326103551798
3025.606459414586425,5329.652764893576204
-483.731049110509048,2.484208043851359
1863.987682966515422,223.809232835703483
-68770.204059183597565,17412.492766463030421
154671.975463867187500,617726.645906993770041
-6994243.145141601562500,32785067.959944527596235
-8596.210597994737327,84.544027308390483
-184.384613294154406,1913.493768043348382
-14548.135397672653198,29124.492605917079345
111885.452929496765137,405566.826907427923288
-41236.606010794639587,7236.372022846114305
67248.219765663146973,163491.490396820910973
-312613.957389831542969,1750544.807499965419993
7409868.759002685546875,32413351.327413253486156
-3636713.958740234375000,502081.615943767479621
-1944298.887069702148438,5721193.258180798962712
-33594527.256835937500000,103902453.257810592651367
-1785387.399414062500000,18532621.595211330801249
1487912.500000000000000,320095383.098727643489838
-517919984.078125000000000,943225706.917273283004761
