A,e_A
2289.266423095230948,0.016772981856839
30411.711974111807649,0.665736521541462
306.102232369186822,20.107158757301011
7364.614329195115715,267.328565338661633
545.452862720936537,5358.118454649056730
-478.910338105084520,2.493365531070912
1929.756353973411024,223.625611802007683
-64095.005313038825989,17544.621363192571152
-16468.621223449707031,615050.123499757843092
-16976009.864501953125000,33044392.327505331486464
-8559.690586841665208,84.738796200322867
7.318759605288506,1946.643479057644527
-15729.715457975864410,28975.923009157886554
45961.460797786712646,413440.979954293230549
-41892.121639609336853,7226.378369620655576
70938.915801525115967,166282.499142470041988
-426799.756980895996094,1754997.004882427398115
5307639.232772827148438,33118225.967962149530649
-3609467.457351684570312,505983.843990916502662
-1426212.722259521484375,5735327.606013800948858
-33631399.162597656250000,106252080.501771315932274
-4114444.390380859375000,18389371.722543764859438
10496143.742187500000000,326275792.967984557151794
-593466259.953125000000000,946263981.909075736999512
