A,e_A
2267.430622810860768,0.016819069989462
30551.936245904293173,0.655023476404980
383.247227702668170,20.499137565811321
7876.377893207129091,258.434992622742698
2512.300498126074672,5430.763221974366388
-473.360150857246481,2.474430817762459
1972.872029944323003,223.484598839390458
-59709.103676795959473,17341.315340467204805
-68236.751911163330078,615184.316925508668646
-18228223.239257812500000,32598131.234775919467211
-8634.430810990743339,84.888946833289452
-41.655285347253084,1934.849524056732207
-15665.912933170795441,28720.542062641954544
68199.844995021820068,411887.388189289835282
-41548.379069566726685,7149.587614194615526
75624.946496009826660,168324.245557863876456
-451202.810050964355469,1702319.570656963158399
3817279.000000000000000,33294955.892068874090910
-3615458.020141601562500,512420.900894437625539
-1775210.228881835937500,5663545.440848796628416
-38227108.083007812500000,107372798.694601505994797
-2690562.824462890625000,18303468.593472503125668
17051142.667968750000000,329118976.849813938140869
-578300767.171875000000000,953731143.575527906417847
