A,e_A
2253.727097153531759,0.016885269080467
30626.414085539570806,0.656917035372668
412.647956261906074,20.798355074129770
8144.142773139756173,256.180630586016150
3088.307499065995216,5509.603096405558063
-469.079337342605868,2.489883279715288
1930.140110244974494,223.072831933659074
-58038.124036610126495,17422.657270874518872
134208.560272216796875,611297.848619431024417
-17741752.592651367187500,32577979.576054621487856
-8622.707436685450375,84.703979320392222
70.867078185081482,1959.856310131051487
-15239.781735539436340,28604.136977299120190
80389.646474361419678,414753.593681544531137
-43007.079597711563110,7310.447616609298166
80532.431787014007568,167354.210901514394209
-405562.605476379394531,1714948.318391908891499
5077293.395233154296875,33406563.015486575663090
-3635994.355255126953125,506667.944628197001293
-2012475.138137817382812,5780551.656269522383809
-33046230.529296875000000,106925014.333050206303596
-2517699.945800781250000,18733848.430932063609362
-12112633.656250000000000,328757386.929405629634857
-572431353.250000000000000,950050414.974761724472046
