gj465;Ross  695;12 24 52.5025942844 -18 14 32.249916666;1095.877  -2309.278  [0.101 0.125 90];112.7372 [0.0669] A 2018yCat.1345....0G;v:~ 51.17 (~) A [0.1] 2002ApJS..141..503N


