A,e_A
2294.067906556352227,0.016774713687971
30432.833875920321589,0.664887540818109
389.572356168311671,20.074156955273018
7715.430868560448289,269.080540411336074
1997.244696367532015,5362.653637818867537
-480.671854449501552,2.477558645128095
1879.683797108940780,223.108284610225866
-66499.129575848579407,17410.715130750166281
226311.754402160644531,613280.441464103525504
-7457345.830444335937500,32837037.021477613598108
-8554.063152254559100,84.956786054648006
43.159300686791539,1904.014149851277807
-15635.544790148735046,28942.046357780698600
25274.771971702575684,404878.049992098705843
-41887.481925070285797,7059.358799611371069
81946.639080524444580,165245.391162318002898
-113083.279468536376953,1738421.204849104862660
3025105.018157958984375,32845131.539893120527267
-3649850.959335327148438,506444.114309865399264
-1880512.513366699218750,5568270.474683957174420
-21605839.003417968750000,104791292.893264636397362
-2534067.245849609375000,17792652.110283613204956
-5315320.264648437500000,320161104.597224116325378
-539233148.015625000000000,936090820.020933508872986
