Ech. G [mm$^{-1}$],Coll x-tilt [deg],Ech. inc. angle [deg],Grism x-tilt [deg],Cam x-tilt [deg],Coll y-tilt [deg],Ech. $\gamma$-angle [deg],Slit x-dec [mm],Field flattener y-dec [mm]
31.610698938265678,0.08887419501294941,-74.97710812081758,-0.015850361868144265,-0.01827845100470203,-0.03182920081225666,1.140473517781171,-0.19602318424432955,0.00013567355670858093
31.610698281393233,0.088871096413048,-74.97710535261331,-0.015852170237541437,-0.018280075345160234,-0.03182456554195611,1.1404784408174187,-0.196012949567499,0.00013626439799149242
31.610697774139815,0.08886925334042181,-74.9771050796452,-0.015846711546868526,-0.0182817762436904,-0.03182619030270001,1.140474304349289,-0.19601914751417723,0.00013381578696145807
31.610698968145158,0.08887218173773138,-74.97710954259821,-0.015848262186513744,-0.018283448727168087,-0.03183033810662226,1.1404719244718347,-0.1960211588987021,0.00013963617485710775
31.6106986532417,0.08887336220829092,-74.97710524095177,-0.015854431117107468,-0.01827687626916877,-0.031825760548511155,1.140476777101769,-0.19602266962364684,0.00014149064004789302
31.61069843127678,0.08887040900707156,-74.97710751115949,-0.015853862834378413,-0.018281668040515182,-0.03182884524299769,1.140471477757385,-0.19601657540809186,0.00013938613841422496
31.610698847974632,0.0888736820670836,-74.97710836952099,-0.01585327923590836,-0.018279941009638687,-0.031825885849380654,1.1404751326998344,-0.19601740510199223,0.00013773289433215873
31.610699120164114,0.08887727512792723,-74.97710639419924,-0.01585391321106717,-0.018274746347330742,-0.03182725155234648,1.1404703969300494,-0.19602079175250303,0.00014207607188893452
31.61069903540111,0.08887412783713551,-74.97710376589949,-0.01585240430029459,-0.0182803473440761,-0.03182588773588383,1.1404728955178374,-0.19602299453022576,0.00013748923660041138
31.610698635582313,0.08887094967660195,-74.97710776030225,-0.0158511783798226,-0.018282098571577594,-0.03183334945435827,1.1404657326273784,-0.19602013218686204,0.00014496805655742824
31.610700427768336,0.08887609549188395,-74.97711418963156,-0.01584898957151607,-0.01828233137890644,-0.03182660986723929,1.1404749927529674,-0.1960215799126528,0.00013788844819733463
31.61069796323567,0.08887304810141806,-74.97710356618029,-0.01585243254829997,-0.018275186804638906,-0.03182572707646425,1.1404728805803532,-0.1960175872986022,0.00013447473241150112
31.610699960178934,0.08887402853488861,-74.97711258434099,-0.01584965096667326,-0.018283225413883903,-0.03182247630905752,1.1404772579272038,-0.1960196491859325,0.00013749742388333893
31.610700039521728,0.08887438486654183,-74.97711131326291,-0.01585519805237387,-0.018280813147849812,-0.03182241688815516,1.1404767057929381,-0.19601920762353678,0.00014166056266723268
31.610699326259983,0.0888740466822943,-74.97711073850147,-0.015850982238936363,-0.018280428130910794,-0.031824910368574016,1.1404751072016717,-0.19601964584906761,0.00013608216649721702
31.610698266048367,0.08887028621506164,-74.97710496589909,-0.015856575430065384,-0.01827888811248592,-0.031826915406320405,1.1404724063385319,-0.19602079710437653,0.0001375275397844171
31.61069869611194,0.08886848981708344,-74.97710759296307,-0.015853308891607302,-0.01828723433995452,-0.03182779744501914,1.1404744134249176,-0.1960213204349314,0.00013538008949983712
31.610699851366462,0.08887286272751715,-74.97711181644995,-0.015853883716737027,-0.018282771483090796,-0.031829853690688886,1.1404717797986574,-0.19602350649403982,0.00013956123376445735
31.610699187041273,0.08887735182286381,-74.97710488849793,-0.015845762917631536,-0.0182832655486458,-0.031822677985047614,1.1404742075258345,-0.1960212629252748,0.00013744436898758156
31.610699624013723,0.08887297772174044,-74.97711256556566,-0.01585268147508627,-0.018281936521372923,-0.03182893833259348,1.1404715273637456,-0.19601795747447828,0.00013963811606809503
31.610698875505168,0.08887167162985112,-74.97710756038109,-0.015854510062180357,-0.018279656239913792,-0.03182952431236884,1.140471621210683,-0.1960209859706621,0.0001435972480229132
31.610699022419688,0.08887225637190599,-74.97710853915257,-0.01585040490904875,-0.01828258268097538,-0.031824440980354654,1.140476548564516,-0.19602236612127635,0.00014179009279725725
31.61069871517471,0.08887062062330289,-74.977107966034,-0.015851130301456372,-0.01828395873911251,-0.0318279435396174,1.1404728294394735,-0.1960213717334995,0.00014192807657200046
31.61069927987919,0.08887417918916148,-74.9771098130332,-0.015852544089894026,-0.01827759136314716,-0.03183062821427626,1.140470143003069,-0.19601858982098908,0.0001421167095015345
31.61069872591864,0.08887268489122015,-74.97710766491696,-0.015850096632337538,-0.018280199763606047,-0.031830473704688285,1.1404709694266693,-0.1960245598397623,0.0001379958467673784
31.61070015045153,0.08887993547643194,-74.97711181948061,-0.015848872256037722,-0.018286294654182782,-0.031827925975868906,1.140472357783859,-0.19602072258779918,0.0001392844201907204
31.610699581979294,0.08887394869992356,-74.9771095250492,-0.015854732957094296,-0.018283298464757212,-0.031822426266082615,1.1404796754082343,-0.196023660737336,0.00013807018872321995
31.61069905503616,0.08887271534408096,-74.97710924307023,-0.015850954830500114,-0.018282688555906486,-0.03182635862224546,1.1404748058933842,-0.1960191931510139,0.00014581805755528517
31.61069870239275,0.08887351750894883,-74.97710670242208,-0.01585157304328153,-0.01828028457409124,-0.03182734322082037,1.1404741898180029,-0.1960258404687647,0.00014267434352898978
31.610698891234623,0.0888729275962244,-74.97710664014714,-0.015851611786445723,-0.01828079805602656,-0.03182518637387946,1.1404772643673218,-0.19602101886271428,0.00013654372659926682
31.610700430422963,0.08887443198453099,-74.97711480174405,-0.015853270295577024,-0.018282395534529077,-0.03182743489177567,1.140473330233165,-0.19601782858014932,0.0001376034325893802
31.610700001160634,0.08887441425893612,-74.97711188757124,-0.0158568087572654,-0.018280958566574922,-0.03182590129498409,1.1404762762240603,-0.19601828466088936,0.00014135736783255543
31.61069930782317,0.08887129437558099,-74.9771092523959,-0.01585321737390824,-0.018282500497177515,-0.03182838129771396,1.1404722514742744,-0.19602160977219812,0.00013449666775325726
31.61069998174661,0.08887479524650305,-74.97711220650541,-0.015852650032233163,-0.018281048292767704,-0.03182786643949206,1.140473821749956,-0.1960235019485321,0.00013640804920653308
31.61070000198364,0.08887535324158782,-74.9771128099535,-0.015851902734178663,-0.01828061832642334,-0.03182384121854708,1.1404765674374644,-0.1960195861522584,0.00013901426244672093
31.610699749607367,0.08887456701139529,-74.9771117298364,-0.01585384540376639,-0.018280960231821016,-0.03182772899695036,1.1404742143009765,-0.1960194936420119,0.0001376182312376891
31.61069862680266,0.08887211237871057,-74.97710783181283,-0.015845709662900397,-0.01828233442573175,-0.03182984549679279,1.1404693480354875,-0.196017640912133,0.00013291346629049042
31.610699519288268,0.0888762865641574,-74.97711118542134,-0.015850137653384153,-0.018277610668153203,-0.03182741900888304,1.1404727386526499,-0.1960209737163628,0.00013802695131236303
31.6106994326656,0.08887378463974943,-74.97711098750155,-0.01585625940232841,-0.018279272744418044,-0.03182829414675729,1.1404728512303164,-0.19601457263630823,0.00013689681362833987
31.610698442995524,0.0888716504228142,-74.97710612890211,-0.01585044654634645,-0.01827951341222121,-0.031825422662250635,1.1404751122737253,-0.19601726963831062,0.00013640670081987468
31.61069840352521,0.08887486132234697,-74.97710582904486,-0.015850676245495295,-0.018277347655325134,-0.031828868053696974,1.1404715040979083,-0.1960229530683746,0.00013930993209611633
31.610699494951046,0.08887581616294143,-74.97710790694077,-0.015854340397942663,-0.01827974117071805,-0.03182403840516369,1.1404744741386659,-0.1960260241475853,0.00013845892940403726
31.610699884483235,0.08887736314802926,-74.97711209769287,-0.015853227963330097,-0.018280257000113518,-0.031827269239197264,1.1404735755968447,-0.1960172939975833,0.00013691416551466897
31.610698782167983,0.08887031502777801,-74.97710705237921,-0.015851458615629792,-0.018284627428710093,-0.031827205455401006,1.1404742583902594,-0.19602225296003417,0.00013861408441556873
31.610698903041413,0.08887716667794894,-74.97710703241525,-0.015851861429882194,-0.018274964401982004,-0.03182672652824651,1.1404729990824842,-0.1960232566247823,0.0001444902313654339
31.61069957183436,0.0888738484633724,-74.97710936881377,-0.01585337706524177,-0.018281044314006418,-0.031828471086693184,1.1404705379772948,-0.19602006260517466,0.00013911557580895115
31.61069927609029,0.0888739005412135,-74.9771077977545,-0.01585096927550286,-0.018281628466665586,-0.03182943921073353,1.1404697117388827,-0.19602571641195657,0.00013953885931699585
31.610698287287136,0.08887490285778679,-74.97710517254419,-0.015849107575117163,-0.018277907961271354,-0.03182637783591973,1.1404745786917228,-0.19602239842067104,0.00013611209278640402
31.61069910386088,0.08887062442425486,-74.977107234183,-0.01585391315634156,-0.018284008755223163,-0.031827541742614235,1.1404724212407165,-0.1960200571844664,0.0001392094060353797
31.610698549891026,0.08887211253741792,-74.97710622707905,-0.015852198706414872,-0.018280646734663078,-0.03182768700577233,1.1404736432200375,-0.19602335703061805,0.00013916847435380798
31.610698403714892,0.08887253853691748,-74.97710346143086,-0.015847440802580662,-0.01828181825763365,-0.03182752233634451,1.1404727329307158,-0.19601901965915017,0.00013658645687125934
31.6106990733697,0.08887446928111084,-74.9771056495928,-0.01585267418922357,-0.018279294547926535,-0.031824066886232315,1.1404781277421114,-0.19601813984248437,0.00013979837039621116
31.6106999723247,0.08887588150289902,-74.97711216206696,-0.01585202358026851,-0.01828022544103364,-0.03182647921344364,1.1404750349444293,-0.19602066165999324,0.00014040628395750742
31.610699249348034,0.08887489505726294,-74.9771058713416,-0.015852847065318726,-0.01827919289761714,-0.03182445268784293,1.1404748892840397,-0.1960188562809498,0.00014039812237973576
31.610698525140467,0.08887549847072947,-74.97710601923575,-0.015847056570726173,-0.01827822178788927,-0.0318255853173712,1.1404741448954818,-0.19602299045179894,0.00013921760262071452
31.610699131009078,0.08887435159384849,-74.97710871066101,-0.015851310326883014,-0.018279872972376432,-0.03182557639603277,1.1404759864550256,-0.1960204970900047,0.00013880076025785958
31.610699078221522,0.08887292037730478,-74.97710820646931,-0.015848442750828192,-0.01828334408407059,-0.03182612607663239,1.1404734515513042,-0.19602175866732877,0.00013759203985020505
31.61070002889969,0.08887590693694876,-74.97711165296603,-0.015857127597940234,-0.018281551293123845,-0.03182592880280257,1.1404761878414147,-0.19601681444897592,0.00013937591223799645
31.61069955046135,0.08887635186980422,-74.97710740820621,-0.01585092113815702,-0.018279173893727883,-0.03182380900584738,1.1404765359757907,-0.19602188971687184,0.00014166824853319659
31.610698959850588,0.08887484386671293,-74.9771080482097,-0.01585063307993594,-0.018278846536701393,-0.03182932485363867,1.1404710513877903,-0.19602488843845642,0.00014102769717479064
31.610699666126383,0.08887541437616078,-74.97711085370427,-0.015852537132708396,-0.01827922231166732,-0.03182941489213433,1.14047172418437,-0.19602692246666578,0.00013319181559059718
31.610699470434124,0.08887697498863534,-74.97710758468492,-0.01585551559205379,-0.018281865794743578,-0.031827361221785845,1.1404756068698778,-0.19602161118884703,0.00013702592995104172
31.61069905720854,0.0888746998196333,-74.97710608727714,-0.015849282758938286,-0.018280999181672124,-0.03182734744592732,1.1404750105205863,-0.1960173370850689,0.0001370849925212665
31.610700043347872,0.0888767006106579,-74.97711044636978,-0.015855142463512027,-0.01827955054034029,-0.031825567924084704,1.1404727930088885,-0.19602182649024683,0.00013763831451152952
31.61070027612515,0.08887516779795933,-74.97711207893703,-0.015855457480066008,-0.01828206409410253,-0.031827551007454026,1.1404728352884148,-0.1960250048893655,0.00014579848271986824
31.610700002587404,0.08887726279307986,-74.97711133780494,-0.015850509989211434,-0.01827854059400928,-0.03182879176378285,1.1404725911912672,-0.19601930382362315,0.00014000496763706257
31.610698341192574,0.0888722124484016,-74.9771060361671,-0.015848713369678358,-0.018284074131358755,-0.031828761670141294,1.140471584187284,-0.19602097462164014,0.00013694698543666756
31.610699026198656,0.08887382405177195,-74.97710731646487,-0.015851779540776576,-0.018279102102244742,-0.031829909562664564,1.1404695723294358,-0.19602262626521727,0.00013742198159723469
31.610699219352213,0.08887302737512051,-74.9771082425261,-0.01584799680161372,-0.018284602351781507,-0.031825194223188094,1.1404749920201476,-0.19601802648305952,0.00014124873636791907
31.610699194578334,0.08887656329617166,-74.97710581458637,-0.01584692228154611,-0.018281292794923954,-0.031826146114199705,1.1404763014530128,-0.19602203566954005,0.00013930532040098094
31.610699323592197,0.08887290883079822,-74.97711007835022,-0.015852122547615956,-0.018282144261321704,-0.03182882618949409,1.1404713378739644,-0.19601916956554247,0.00013926283256881307
31.610699491312648,0.08887655272527206,-74.97710815121458,-0.015851211129046194,-0.01827813699293453,-0.03182655654136248,1.1404722516729466,-0.19602544222836174,0.00013455436785835903
31.610699178698017,0.08887316414237591,-74.97710821705465,-0.015857156567525083,-0.01828103344242086,-0.03182605723950253,1.140475455773457,-0.1960184146674249,0.00013849862837739913
31.6106994913529,0.08887322885464614,-74.97711067966497,-0.015851531517380963,-0.018283315994866434,-0.031829586094762524,1.1404702134014078,-0.19602066788780986,0.00013933899392869914
31.610698837481916,0.0888746081213267,-74.97710689822155,-0.01585202809162879,-0.018279374455156174,-0.031825908035888945,1.1404753516977115,-0.1960232585521974,0.0001322263730835599
31.610698929511628,0.08887469299311708,-74.9771081717807,-0.015848255374481836,-0.01827996521596997,-0.03182780561427579,1.1404740476784532,-0.19601730918940222,0.00013948008630391994
31.61069958451724,0.08887577186953514,-74.97710828819456,-0.015848963177233385,-0.018281495108844213,-0.031825916689955755,1.1404743365566452,-0.19602476612185984,0.00013960485076083964
31.610699676280888,0.08887351370799079,-74.97711047099877,-0.015850535172292974,-0.01828358805697017,-0.031830328774977074,1.1404702183005442,-0.19601555893179487,0.00013991296900735256
31.610699894053585,0.08887699046419319,-74.97711239435476,-0.015851117751862487,-0.018278699282148394,-0.031827467624841364,1.1404731992473371,-0.19601991523269455,0.00013665441441564354
31.610698928422376,0.0888723818834659,-74.97710795317616,-0.015850966897134527,-0.018287971997811066,-0.03183001089068025,1.1404710287497584,-0.1960207781402455,0.0001399160925642258
31.61069857449272,0.08887327369862046,-74.97710508704476,-0.015854333583507078,-0.01827940021549155,-0.03183028302832339,1.1404722645431944,-0.19602096420876988,0.00014243047827805364
31.610699791721213,0.08887519277928246,-74.97710988314232,-0.015851070157443237,-0.01828272425388816,-0.031825751039964954,1.1404764931501954,-0.19602117108699818,0.00013826177265557888
31.61069868313955,0.08887326068309782,-74.97709930791117,-0.015860647487932106,-0.018278331130218862,-0.03182647213384814,1.1404752318700089,-0.1960211418178442,0.0001420445805601122
31.610699354315827,0.08887192606528613,-74.97711021343778,-0.01585051662612635,-0.018285554822568054,-0.03182762164807477,1.140472354906983,-0.1960204690706124,0.00013468372287434968
31.610698495041103,0.08887277362937934,-74.97710750333475,-0.01584661977470263,-0.018282896706492455,-0.031830161438205225,1.1404710742998079,-0.19601925453770147,0.0001334645231402399
31.610698876770744,0.088872849371156,-74.97710837695962,-0.015849157828242855,-0.018282939849938864,-0.03182936614828473,1.1404718217677423,-0.19601822596504787,0.00014361941343423086
31.610699601107417,0.08887487350847052,-74.977110485274,-0.01584934911020265,-0.018286195659825377,-0.0318248289874597,1.1404743473825831,-0.19601867206850807,0.00014232710541488755
31.61069894784453,0.08887128619618066,-74.97710548641615,-0.015851675689725668,-0.018285009174245383,-0.031826334710761045,1.1404735436209659,-0.19602203599347665,0.00013842325159973037
31.610698200328436,0.08887129407654204,-74.97710487343173,-0.01584982069081342,-0.01828251695632922,-0.031828726410256976,1.1404705305573062,-0.19601803541103507,0.0001402564188422199
31.61069865150725,0.08887081477012303,-74.97710611613657,-0.015856302884516543,-0.018281362029977623,-0.03182680081639369,1.1404752067044615,-0.19601586283994873,0.00013746980260643724
31.61069925757886,0.08887463758750545,-74.97710759972414,-0.015852143211853707,-0.01828007279620297,-0.0318303400903476,1.1404718340315803,-0.19602015335797626,0.00013925477705283314
31.610697762809405,0.08887325087654689,-74.97710247229949,-0.015848606086607486,-0.01827876964401655,-0.031828234087808605,1.1404717725032985,-0.1960227565216458,0.00014156547290995733
31.610698717476104,0.08887372642618108,-74.97710589948123,-0.0158505757925841,-0.018281252812721242,-0.03182555828254995,1.1404764001107257,-0.19602366851274686,0.00013829080492639524
31.61069893452613,0.08887430589738421,-74.9771061115026,-0.01584927753260664,-0.01827971556304902,-0.03182527710039725,1.1404757410919655,-0.19601757778866555,0.00013548360427202789
31.610698469077477,0.08887461516368213,-74.9771044127901,-0.01585244655361126,-0.018276571026744445,-0.03182543849031698,1.1404751440782803,-0.1960263540344836,0.0001365871269612762
31.610699299211998,0.08887323350925101,-74.97710737398184,-0.015853694307733857,-0.018282617702174,-0.031827720763235534,1.140471300487651,-0.19602392362068813,0.00013982430634637742
31.61069849873722,0.08887276780252064,-74.97710585340697,-0.015848012755832808,-0.018283526687769246,-0.0318268111405917,1.1404729289566533,-0.19602296297247973,0.00013916122988153813
31.610698373497566,0.0888719032751697,-74.97710486154806,-0.015852450447043486,-0.018281127862607795,-0.031824210329855857,1.1404768246052828,-0.19601954598421567,0.00014090687790487398
31.610699591643385,0.0888739767154628,-74.97711065730643,-0.01585258017296801,-0.018283080816840904,-0.03182821731328387,1.1404740285379265,-0.19601629426375222,0.00013663788714262865
31.61069885728786,0.08887371190710491,-74.97710600566934,-0.015851473200170312,-0.018280948959397733,-0.03182301339844113,1.1404766804060473,-0.19602202398490742,0.0001415725242402824
31.610699690401322,0.08887667272539798,-74.97711092586061,-0.01584863843469193,-0.018280063728108885,-0.03182497678674627,1.1404750360537654,-0.1960223011161503,0.0001331893926578151
31.61069865980809,0.08887321972226214,-74.97710696336476,-0.015849535386231073,-0.018282976806634606,-0.03182639024576869,1.1404730110130796,-0.19601622673291316,0.00013901887153474913
31.610699044566072,0.0888738033405677,-74.97710569136296,-0.015853332313906104,-0.01828011506785593,-0.031823935324484076,1.140477578853019,-0.19602217660128327,0.00013976587059490221
31.61069971876809,0.08887597322140063,-74.97711119590106,-0.015853922245711628,-0.018278410296568393,-0.03182668517163717,1.1404728502308699,-0.19601329068727713,0.0001432047934808522
31.61069792693305,0.0888739979601664,-74.97710364047651,-0.015850454711735542,-0.018277715389558368,-0.031827704396958874,1.1404735380885807,-0.19601621481320067,0.00013952104234379715
31.610697954126714,0.0888704843189885,-74.97710393930622,-0.015849780084088966,-0.018282531289639678,-0.03182777534061657,1.1404731871467324,-0.19601933476643332,0.0001391134543698061
31.610699225746025,0.0888784724881662,-74.97710739406776,-0.015850969552647386,-0.018280194901131242,-0.03183108218580858,1.1404720318838424,-0.19602013149675035,0.00013968791649579673
31.610700089364787,0.08887421087788046,-74.97710899391271,-0.015856384031595068,-0.018282603596960677,-0.03182866926854557,1.1404710280417647,-0.19602330954576822,0.0001359010267982628
31.61069961033573,0.088877208920157,-74.97710747457823,-0.015849166411545136,-0.018279382556335617,-0.03182863293939195,1.1404722685786763,-0.19602538899775546,0.00013712707747895908
31.61069877582251,0.0888715593861764,-74.97710615536558,-0.015848902556978184,-0.01828500635052638,-0.031826262914500116,1.1404733714810944,-0.19602365830402277,0.0001351497625674954
31.61069920804729,0.08887495417123274,-74.97710764088568,-0.015850449025645297,-0.018286356515206343,-0.03182771845637465,1.1404748741127937,-0.1960225901893006,0.00014062717419124223
31.610699666731925,0.0888759529352534,-74.97710983320756,-0.015853844281270506,-0.018278364941213092,-0.031825645243884454,1.140474298864644,-0.19602098048366595,0.00013985708190644654
31.610698508411176,0.08887139609541483,-74.97710554982723,-0.01584848459567619,-0.018286696578466412,-0.03182697539420205,1.1404726359230406,-0.19602462490258193,0.00014094017083550575
31.6106991338966,0.08887350098492681,-74.97710672996952,-0.015852768287490444,-0.01828472603700737,-0.031827084348117575,1.1404761177682883,-0.19601979919358328,0.00013770891925923598
31.610699374441104,0.08887499213931067,-74.97710791829616,-0.01584988755767992,-0.01828114897929899,-0.03182282397537001,1.14047609660984,-0.19601610498026945,0.00013483446111775774
31.610698892070513,0.08887210453767118,-74.97710674703599,-0.01585307045531808,-0.018282119504618465,-0.031829181220713494,1.1404701557812256,-0.19602000587687032,0.00013941483096492673
31.610698524431772,0.08887218183806246,-74.97710378484591,-0.015853863456636065,-0.01828021684669747,-0.031825673465587324,1.1404737755020045,-0.19602441123816017,0.0001370466286599319
31.610698021167437,0.08886999944458569,-74.97710263619979,-0.015852629596736594,-0.018282999081228823,-0.03182847819150158,1.1404733439133388,-0.19602162517856248,0.00014145922043246826
31.61069826447056,0.08887101073379124,-74.97710314067442,-0.015852641709075483,-0.018282503088402985,-0.03182559797555266,1.140474680086981,-0.19602636300736614,0.00014102290801830018
31.610699009493562,0.08887548596224562,-74.97710815608761,-0.015851505289914632,-0.01827855216391278,-0.03182926093346271,1.1404726807244874,-0.19601720444198847,0.00013763614557534508
31.610699073126543,0.08887357497654126,-74.97710726296212,-0.015850087496574652,-0.018282632157100246,-0.031825554294668885,1.1404756651828487,-0.1960200887181287,0.00014158757984503276
31.610698022989453,0.08887230132165279,-74.9771036875263,-0.015847745122143358,-0.018282035758956414,-0.031828330521592965,1.1404724001016073,-0.19602335827351355,0.00014167879061174004
31.610698754785727,0.08887518064238377,-74.97710522567631,-0.015852741146591943,-0.01827568894147885,-0.03182594486844538,1.1404756790110413,-0.1960177410324609,0.00013774702621387
31.610698300351007,0.08887139645760174,-74.9771037852627,-0.015850900624107735,-0.01828170696535845,-0.03182837051192851,1.140472006247274,-0.19602070209744588,0.00013952646687398428
31.61069921079183,0.08887655475828468,-74.97710740765928,-0.015852443807276913,-0.018278606683895773,-0.031826676058556005,1.14047542658535,-0.19602433582797615,0.00013685481317014545
31.610699405061467,0.08887460454986627,-74.97710681220404,-0.01585316874614227,-0.018280264516220487,-0.03182590955232756,1.1404748074025806,-0.1960220716936702,0.0001373935473066791
31.610699866184863,0.0888735763123015,-74.97711037519971,-0.01585699109502378,-0.018283452608483738,-0.031825114018020566,1.14047562541679,-0.19602285300991948,0.00013611475372026625
31.610698897411254,0.08887111722617647,-74.9771073633767,-0.0158491467384697,-0.018286812355477057,-0.031828307113658624,1.1404716807175581,-0.1960240731215154,0.00013664902298549616
31.610699399906295,0.08887716813441941,-74.97710763418351,-0.01584939193156467,-0.018281640521474574,-0.03183123399439497,1.1404720047685344,-0.19602105654657503,0.00014283453894847978
31.610699093326456,0.08887396801894665,-74.97710761927567,-0.015852027725331473,-0.018285101670532104,-0.03182887766545755,1.1404728230149561,-0.1960225861941273,0.0001360320381154994
31.610698497487984,0.08887114670317653,-74.97710129478313,-0.015853246551647184,-0.018284277204698638,-0.031827546821438756,1.1404733200433192,-0.19602229660556839,0.00013903395769715598
