    0.316106991980521279E+02    0.888747617821319114E-01   -0.749771110304009341E+02   -0.158442439336539849E-01   -0.182810841082323323E-01   -0.318260133615849913E-01    0.114047313033192244E+01   -0.196021538999770484E+00    0.139346626670609709E-03    0.762743956037056744E+08
    0.316106988132385851E+02    0.888723986475377647E-01   -0.749771085973353735E+02   -0.158520302083547428E-01   -0.182783334408955118E-01   -0.318298031989614066E-01    0.114047198173297426E+01   -0.196020078890001059E+00    0.144385029626810493E-03    0.762743957420952767E+08
    0.316106992105255493E+02    0.888723844962818754E-01   -0.749771101126174813E+02   -0.158547858752506876E-01   -0.182781661792499710E-01   -0.318261046410442325E-01    0.114047395940428697E+01   -0.196020191219649226E+00    0.141920630881635774E-03    0.762743958289256245E+08
    0.316106982469488784E+02    0.888677433514830084E-01   -0.749771064927559792E+02   -0.158541432078629814E-01   -0.182851841038914574E-01   -0.318240464358080788E-01    0.114047567942399031E+01   -0.196016470131050696E+00    0.138175254322953442E-03    0.762743959879559875E+08
    0.316106993535830227E+02    0.888739874342271557E-01   -0.749771117251613646E+02   -0.158526443567231778E-01   -0.182784271567446033E-01   -0.318261841958558320E-01    0.114047375793090211E+01   -0.196016195425328971E+00    0.141457409716779571E-03    0.762743959903169870E+08
    0.316107000162202922E+02    0.888735571044238920E-01   -0.749771101469979584E+02   -0.158528063569631956E-01   -0.182838178279648191E-01   -0.318276839250497684E-01    0.114047288239795042E+01   -0.196020236484494792E+00    0.141984425053222465E-03    0.762743960156038404E+08
    0.316106985315829334E+02    0.888716790601821321E-01   -0.749771074885681799E+02   -0.158490755864317510E-01   -0.182823721401125586E-01   -0.318263217521603317E-01    0.114047593145410442E+01   -0.196021464588911398E+00    0.138514621298886751E-03    0.762743961095200777E+08
    0.316106974933840945E+02    0.888665509829189709E-01   -0.749771014664661806E+02   -0.158538251750564817E-01   -0.182810419452915512E-01   -0.318253932179881002E-01    0.114047453924872122E+01   -0.196016805354187446E+00    0.138162858198070655E-03    0.762743961570479423E+08
    0.316106989574560124E+02    0.888774546220668926E-01   -0.749771091703949111E+02   -0.158479279437153293E-01   -0.182780066610119425E-01   -0.318290890179693739E-01    0.114047262412048012E+01   -0.196021703866906510E+00    0.144426175797292348E-03    0.762743961723344177E+08
    0.316106982065146589E+02    0.888720476177066315E-01   -0.749771029710209405E+02   -0.158582714797310953E-01   -0.182770057708497753E-01   -0.318226019156554879E-01    0.114047574824662901E+01   -0.196021177948141750E+00    0.134451851138408021E-03    0.762743962141191661E+08
    0.316106994017452188E+02    0.888717114229204547E-01   -0.749771087530036766E+02   -0.158613210193663395E-01   -0.182772437296858312E-01   -0.318235016700772338E-01    0.114047553530225820E+01   -0.196020288608804272E+00    0.135276386599963397E-03    0.762743963454560190E+08
    0.316106992620121083E+02    0.888727564426146366E-01   -0.749771079936473086E+02   -0.158544828364052051E-01   -0.182776930035180724E-01   -0.318265939852608384E-01    0.114047431631017648E+01   -0.196024444268944220E+00    0.132471241675045427E-03    0.762743963642600626E+08
    0.316107000624138905E+02    0.888735353023203806E-01   -0.749771130187881454E+02   -0.158503331448774445E-01   -0.182841934717498239E-01   -0.318248754312637286E-01    0.114047559930020337E+01   -0.196028975322209698E+00    0.135921013380108682E-03    0.762743963893184513E+08
    0.316106987611074892E+02    0.888724415335712947E-01   -0.749771073611223358E+02   -0.158517084672419525E-01   -0.182790338988687191E-01   -0.318302729857031785E-01    0.114047222077848454E+01   -0.196023644543421915E+00    0.134787981869031835E-03    0.762743963904766738E+08
    0.316106987276817328E+02    0.888718767462830933E-01   -0.749771089115776732E+02   -0.158522003161539228E-01   -0.182788588428928998E-01   -0.318298612108923809E-01    0.114047050609066480E+01   -0.196022013401795620E+00    0.132781998138887950E-03    0.762743963965733200E+08
    0.316106988275595384E+02    0.888715281453386491E-01   -0.749771066374122341E+02   -0.158537438168041452E-01   -0.182796443161014135E-01   -0.318280094039390948E-01    0.114047341390029033E+01   -0.196020504009373597E+00    0.141286537299481995E-03    0.762743964315299094E+08
    0.316106989382656778E+02    0.888741950129494085E-01   -0.749771081208175758E+02   -0.158503618681442651E-01   -0.182784510047020315E-01   -0.318292008122566597E-01    0.114047351778117090E+01   -0.196023184244329546E+00    0.135673556708580927E-03    0.762743964331186563E+08
    0.316106982813932333E+02    0.888710964130479952E-01   -0.749771053526133073E+02   -0.158521702375414367E-01   -0.182800753451602335E-01   -0.318245655419561110E-01    0.114047844081741867E+01   -0.196012949567499012E+00    0.136264397991492419E-03    0.762743964702789932E+08
    0.316106977741398154E+02    0.888692533404218110E-01   -0.749771050796451988E+02   -0.158467115468685256E-01   -0.182817762436904008E-01   -0.318261903027000082E-01    0.114047430434928909E+01   -0.196019147514177233E+00    0.133815786961458068E-03    0.762743965529267043E+08
    0.316106989681451580E+02    0.888721817377313844E-01   -0.749771095425982139E+02   -0.158482621865137438E-01   -0.182834487271680869E-01   -0.318303381066222593E-01    0.114047192447183465E+01   -0.196021158898702114E+00    0.139636174857107746E-03    0.762743965910866112E+08
    0.316106986532416983E+02    0.888733622082909236E-01   -0.749771052409517722E+02   -0.158544311171074682E-01   -0.182768762691687715E-01   -0.318257605485111547E-01    0.114047677710176898E+01   -0.196022669623646839E+00    0.141490640047893025E-03    0.762743965964396894E+08
    0.316106984312767807E+02    0.888704090070715630E-01   -0.749771075111594882E+02   -0.158538628343784134E-01   -0.182816680405151824E-01   -0.318288452429976929E-01    0.114047147775738500E+01   -0.196016575408091864E+00    0.139386138414224957E-03    0.762743967046340853E+08
    0.316106988479746320E+02    0.888736820670835981E-01   -0.749771083695209910E+02   -0.158532792359083602E-01   -0.182799410096386866E-01   -0.318258858493806543E-01    0.114047513269983436E+01   -0.196017405101992226E+00    0.137732894332158733E-03    0.762743967684646398E+08
    0.316106991201641137E+02    0.888772751279272299E-01   -0.749771063941992395E+02   -0.158539132110671714E-01   -0.182747463473307420E-01   -0.318272515523464819E-01    0.114047039693004937E+01   -0.196020791752503032E+00    0.142076071888934516E-03    0.762743967738215327E+08
    0.316106990354011117E+02    0.888741278371355109E-01   -0.749771037658994857E+02   -0.158524043002945883E-01   -0.182803473440760998E-01   -0.318258877358838302E-01    0.114047289551783737E+01   -0.196022994530225758E+00    0.137489236600411380E-03    0.762743967843434513E+08
    0.316106986355823132E+02    0.888709496766019458E-01   -0.749771077603022462E+02   -0.158511783798226009E-01   -0.182820985715775944E-01   -0.318333494543582701E-01    0.114046573262737838E+01   -0.196020132186862039E+00    0.144968056557428241E-03    0.762743967934737951E+08
    0.316107004277683359E+02    0.888760954918839524E-01   -0.749771141896315640E+02   -0.158489895715160714E-01   -0.182823313789064398E-01   -0.318266098672392930E-01    0.114047499275296738E+01   -0.196021579912652788E+00    0.137888448197334625E-03    0.762743968701789975E+08
    0.316106979632356691E+02    0.888730481014180645E-01   -0.749771035661802898E+02   -0.158524325482999710E-01   -0.182751868046389064E-01   -0.318257270764642497E-01    0.114047288058035323E+01   -0.196017587298602192E+00    0.134474732411501118E-03    0.762743968701867163E+08
    0.316106999601789340E+02    0.888740285348886133E-01   -0.749771125843409862E+02   -0.158496509666732587E-01   -0.182832254138839030E-01   -0.318224763090575180E-01    0.114047725792720378E+01   -0.196019649185932510E+00    0.137497423883338926E-03    0.762743969131578505E+08
    0.316107000395217277E+02    0.888743848665418251E-01   -0.749771113132629097E+02   -0.158551980523738700E-01   -0.182808131478498122E-01   -0.318224168881551597E-01    0.114047670579293814E+01   -0.196019207623536779E+00    0.141660562667232680E-03    0.762743969485944510E+08
    0.316106993262599829E+02    0.888740466822943026E-01   -0.749771107385014659E+02   -0.158509822389363633E-01   -0.182804281309107940E-01   -0.318249103685740165E-01    0.114047510720167167E+01   -0.196019645849067614E+00    0.136082166497217017E-03    0.762743969524969310E+08
    0.316106982660483666E+02    0.888702862150616418E-01   -0.749771049658990876E+02   -0.158565754300653838E-01   -0.182788881124859200E-01   -0.318269154063204052E-01    0.114047240633853186E+01   -0.196020797104376532E+00    0.137527539784417088E-03    0.762743969914174080E+08
    0.316106986961119389E+02    0.888684898170834375E-01   -0.749771075929630655E+02   -0.158533088916073019E-01   -0.182872343399545188E-01   -0.318277974450191375E-01    0.114047441342491762E+01   -0.196021320434931395E+00    0.135380089499837115E-03    0.762743969997799397E+08
    0.316106998513664621E+02    0.888728627275171545E-01   -0.749771118164499484E+02   -0.158538837167370265E-01   -0.182827714830907963E-01   -0.318298536906888863E-01    0.114047177979865744E+01   -0.196023506494039823E+00    0.139561233764457350E-03    0.762743970810620934E+08
    0.316106991870412735E+02    0.888773518228638121E-01   -0.749771048884979336E+02   -0.158457629176315361E-01   -0.182832655486457989E-01   -0.318226779850476135E-01    0.114047420752583450E+01   -0.196021262925274803E+00    0.137444368987581559E-03    0.762743971286816150E+08
    0.316106996240137228E+02    0.888729777217404371E-01   -0.749771125655656618E+02   -0.158526814750862693E-01   -0.182819365213729226E-01   -0.318289383325934816E-01    0.114047152736374557E+01   -0.196017957474478283E+00    0.139638116068095029E-03    0.762743971622489691E+08
    0.316106988755051681E+02    0.888716716298511150E-01   -0.749771075603810857E+02   -0.158545100621803568E-01   -0.182796562399137920E-01   -0.318295243123688371E-01    0.114047162121068291E+01   -0.196020985970662087E+00    0.143597248022913189E-03    0.762743972228228599E+08
    0.316106990224196878E+02    0.888722563719059888E-01   -0.749771085391525673E+02   -0.158504049090487514E-01   -0.182825826809753789E-01   -0.318244409803546541E-01    0.114047654856451608E+01   -0.196022366121276354E+00    0.141790092797257247E-03    0.762743972428240478E+08
    0.316106987151747099E+02    0.888706206233028928E-01   -0.749771079660339979E+02   -0.158511303014563718E-01   -0.182839587391125102E-01   -0.318279435396173968E-01    0.114047282943947348E+01   -0.196021371733499511E+00    0.141928076572000463E-03    0.762743974809276909E+08
    0.316106992798791886E+02    0.888741791891614757E-01   -0.749771098130331950E+02   -0.158525440898940259E-01   -0.182775913631471609E-01   -0.318306282142762631E-01    0.114047014300306904E+01   -0.196018589820989075E+00    0.142116709501534502E-03    0.762743974877420962E+08
    0.316106987259186383E+02    0.888726848912201467E-01   -0.749771076649169572E+02   -0.158500966323375375E-01   -0.182801997636060469E-01   -0.318304737046882849E-01    0.114047096942666926E+01   -0.196024559839762302E+00    0.137995846767378406E-03    0.762743975009980947E+08
    0.316107001504515317E+02    0.888799354764319427E-01   -0.749771118194806121E+02   -0.158488722560377222E-01   -0.182862946541827824E-01   -0.318279259758689065E-01    0.114047235778385891E+01   -0.196020722587799179E+00    0.139284420190720397E-03    0.762743975108863860E+08
    0.316106995819792935E+02    0.888739486999235578E-01   -0.749771095250492010E+02   -0.158547329570942960E-01   -0.182832984647572118E-01   -0.318224262660826152E-01    0.114047967540823425E+01   -0.196023660737335986E+00    0.138070188723219951E-03    0.762743975151781440E+08
    0.316106990550361608E+02    0.888727153440809631E-01   -0.749771092430702311E+02   -0.158509548305001136E-01   -0.182826885559064858E-01   -0.318263586222454625E-01    0.114047480589338424E+01   -0.196019193151013904E+00    0.145818057555285169E-03    0.762743975485344827E+08
    0.316106987023927495E+02    0.888735175089488266E-01   -0.749771067024220770E+02   -0.158515730432815284E-01   -0.182802845740912406E-01   -0.318273432208203699E-01    0.114047418981800286E+01   -0.196025840468764700E+00    0.142674343528989783E-03    0.762743975661362559E+08
    0.316106988912346232E+02    0.888729275962243936E-01   -0.749771066401471415E+02   -0.158516117864457226E-01   -0.182807980560265593E-01   -0.318251863738794605E-01    0.114047726436732177E+01   -0.196021018862714280E+00    0.136543726599266821E-03    0.762743975663814694E+08
    0.316107004304229626E+02    0.888744319845309882E-01   -0.749771148017440510E+02   -0.158532702955770238E-01   -0.182823955345290771E-01   -0.318274348917756689E-01    0.114047333023316511E+01   -0.196017828580149323E+00    0.137603432589380201E-03    0.762743976187045276E+08
    0.316107000011606338E+02    0.888744142589361213E-01   -0.749771118875712403E+02   -0.158568087572653997E-01   -0.182809585665749223E-01   -0.318259012949840894E-01    0.114047627622406034E+01   -0.196018284660889358E+00    0.141357367832555425E-03    0.762743976374994665E+08
    0.316106993078231717E+02    0.888712943755809864E-01   -0.749771092523959055E+02   -0.158532173739082405E-01   -0.182825004971775146E-01   -0.318283812977139605E-01    0.114047225147427445E+01   -0.196021609772198124E+00    0.134496667753257265E-03    0.762743976551035792E+08
    0.316106999817466097E+02    0.888747952465030466E-01   -0.749771122065054101E+02   -0.158526500322331634E-01   -0.182810482927677036E-01   -0.318278664394920571E-01    0.114047382174995593E+01   -0.196023501948532103E+00    0.136408049206533080E-03    0.762743976626811177E+08
    0.316107000019836413E+02    0.888753532415878233E-01   -0.749771128099534963E+02   -0.158519027341786634E-01   -0.182806183264233417E-01   -0.318238412185470818E-01    0.114047656743746439E+01   -0.196019586152258396E+00    0.139014262446720925E-03    0.762743976696862876E+08
    0.316106997496073667E+02    0.888745670113952890E-01   -0.749771117298363947E+02   -0.158538454037663902E-01   -0.182809602318210161E-01   -0.318277289969503621E-01    0.114047421430097651E+01   -0.196019493642011905E+00    0.137618231237689095E-03    0.762743976790081710E+08
    0.316106986268026589E+02    0.888721123787105660E-01   -0.749771078318128303E+02   -0.158457096629003973E-01   -0.182823344257317492E-01   -0.318298454967927899E-01    0.114046934803548750E+01   -0.196017640912133001E+00    0.132913466290490425E-03    0.762743976906992793E+08
    0.316106995192882678E+02    0.888762865641574001E-01   -0.749771111854213359E+02   -0.158501376533841526E-01   -0.182776106681532026E-01   -0.318274190088830428E-01    0.114047273865264986E+01   -0.196020973716362790E+00    0.138026951312363028E-03    0.762743977097963095E+08
    0.316106994326656014E+02    0.888737846397494313E-01   -0.749771109875015469E+02   -0.158562594023284112E-01   -0.182792727444180438E-01   -0.318282941467572869E-01    0.114047285123031639E+01   -0.196014572636308226E+00    0.136896813628339871E-03    0.762743977104305327E+08
    0.316106984429955240E+02    0.888716504228141968E-01   -0.749771061289021077E+02   -0.158504465463464514E-01   -0.182795134122212093E-01   -0.318254226622506353E-01    0.114047511227372533E+01   -0.196017269638310621E+00    0.136406700819874675E-03    0.762743978115222603E+08
    0.316106984035252090E+02    0.888748613223469680E-01   -0.749771058290448593E+02   -0.158506762454952953E-01   -0.182773476553251338E-01   -0.318288680536969737E-01    0.114047150409790832E+01   -0.196022953068374611E+00    0.139309932096116332E-03    0.762743978159839213E+08
    0.316106994949510458E+02    0.888758161629414345E-01   -0.749771079069407733E+02   -0.158543403979426629E-01   -0.182797411707180495E-01   -0.318240384051636932E-01    0.114047447413866587E+01   -0.196026024147585298E+00    0.138458929404037260E-03    0.762743978781922907E+08
    0.316106998844832354E+02    0.888773631480292564E-01   -0.749771120976928671E+02   -0.158532279633300972E-01   -0.182802570001135180E-01   -0.318272692391972645E-01    0.114047357559684470E+01   -0.196017293997583303E+00    0.136914165514668971E-03    0.762743979041908979E+08
    0.316106987821679830E+02    0.888703150277780074E-01   -0.749771070523792105E+02   -0.158514586156297925E-01   -0.182846274287100929E-01   -0.318272054554010059E-01    0.114047425839025940E+01   -0.196022252960034171E+00    0.138614084415568731E-03    0.762743979358257353E+08
    0.316106989030414134E+02    0.888771666779489405E-01   -0.749771070324152475E+02   -0.158518614298821942E-01   -0.182749644019820044E-01   -0.318267265282465087E-01    0.114047299908248423E+01   -0.196023256624782288E+00    0.144490231365433913E-03    0.762743979486203343E+08
    0.316106995718343597E+02    0.888738484633724013E-01   -0.749771093688137711E+02   -0.158533770652417687E-01   -0.182810443140064179E-01   -0.318284710866931844E-01    0.114047053797729481E+01   -0.196020062605174655E+00    0.139115575808951151E-03    0.762743979838767648E+08
    0.316106992760902905E+02    0.888739005412134964E-01   -0.749771077977544991E+02   -0.158509692755028596E-01   -0.182816284666655858E-01   -0.318294392107335289E-01    0.114046971173888267E+01   -0.196025716411956569E+00    0.139538859316995847E-03    0.762743979897788316E+08
    0.316106982872871356E+02    0.888749028577867917E-01   -0.749771051725441851E+02   -0.158491075751171634E-01   -0.182779079612713537E-01   -0.318263778359197322E-01    0.114047457869172275E+01   -0.196022398420671040E+00    0.136112092786404022E-03    0.762743980157136321E+08
    0.316106991038608811E+02    0.888706244242548626E-01   -0.749771072341829949E+02   -0.158539131563415585E-01   -0.182840087552231627E-01   -0.318275417426142349E-01    0.114047242124071646E+01   -0.196020057184466412E+00    0.139209406035379691E-03    0.762743980312165916E+08
    0.316106985498910262E+02    0.888721125374179188E-01   -0.749771062270790480E+02   -0.158521987064148724E-01   -0.182806467346630780E-01   -0.318276870057723274E-01    0.114047364322003753E+01   -0.196023357030618045E+00    0.139168474353807976E-03    0.762743980400359035E+08
    0.316106984037148919E+02    0.888725385369174836E-01   -0.749771034614308576E+02   -0.158474408025806625E-01   -0.182818182576336488E-01   -0.318275223363445117E-01    0.114047273293071583E+01   -0.196019019659150168E+00    0.136586456871259340E-03    0.762743980415316671E+08
    0.316106990733697018E+02    0.888744692811108405E-01   -0.749771056495928008E+02   -0.158526741892235715E-01   -0.182792945479265355E-01   -0.318240668862323148E-01    0.114047812774211144E+01   -0.196018139842484368E+00    0.139798370396211158E-03    0.762743980610742867E+08
    0.316106999723246993E+02    0.888758815028990179E-01   -0.749771121620669589E+02   -0.158520235802685101E-01   -0.182802254410336408E-01   -0.318264792134436425E-01    0.114047503494442926E+01   -0.196020661659993239E+00    0.140406283957507421E-03    0.762743981097930968E+08
    0.316106992493480341E+02    0.888748950572629398E-01   -0.749771058713416068E+02   -0.158528470653187259E-01   -0.182791928976171400E-01   -0.318244526878429315E-01    0.114047488928403973E+01   -0.196018856280949810E+00    0.140398122379735760E-03    0.762743981255113184E+08
    0.316106985251404673E+02    0.888754984707294665E-01   -0.749771060192357481E+02   -0.158470565707261729E-01   -0.182782217878892685E-01   -0.318255853173712022E-01    0.114047414489548182E+01   -0.196022990451798940E+00    0.139217602620714525E-03    0.762743981386768371E+08
    0.316106991310090777E+02    0.888743515938484885E-01   -0.749771087106610139E+02   -0.158513103268830141E-01   -0.182798729723764319E-01   -0.318255763960327703E-01    0.114047598645502557E+01   -0.196020497090004686E+00    0.138800760257859582E-03    0.762743981733059734E+08
    0.316106990782215220E+02    0.888729203773047788E-01   -0.749771082064693104E+02   -0.158484427508281921E-01   -0.182833440840705908E-01   -0.318261260766323911E-01    0.114047345155130420E+01   -0.196021758667328766E+00    0.137592039850205052E-03    0.762743982024201006E+08
    0.316107000288996893E+02    0.888759069369487592E-01   -0.749771116529660304E+02   -0.158571275979402342E-01   -0.182815512931238447E-01   -0.318259288028025708E-01    0.114047618784141469E+01   -0.196016814448975923E+00    0.139375912237996445E-03    0.762743982213136405E+08
    0.316106995504613515E+02    0.888763518698042210E-01   -0.749771074082062086E+02   -0.158509211381570210E-01   -0.182791738937278826E-01   -0.318238090058473796E-01    0.114047653597579068E+01   -0.196021889716871844E+00    0.141668248533196586E-03    0.762743982258291841E+08
    0.316106989598505876E+02    0.888748438667129326E-01   -0.749771080482097005E+02   -0.158506330799359392E-01   -0.182788465367013930E-01   -0.318293248536386728E-01    0.114047105138779026E+01   -0.196024888438456418E+00    0.141027697174790639E-03    0.762743982276272774E+08
    0.316106996661263828E+02    0.888754143761607829E-01   -0.749771108537042750E+02   -0.158525371327083962E-01   -0.182792223116673216E-01   -0.318294148921343320E-01    0.114047172418437004E+01   -0.196026922466665782E+00    0.133191815590597180E-03    0.762743982646566182E+08
    0.316106994704341240E+02    0.888769749886353377E-01   -0.749771075846849158E+02   -0.158555155920537885E-01   -0.182818657947435778E-01   -0.318273612217858451E-01    0.114047560686987781E+01   -0.196021611188847034E+00    0.137025929951041720E-03    0.762743982966939062E+08
    0.316106990572085387E+02    0.888746998196332932E-01   -0.749771060872771358E+02   -0.158492827589382865E-01   -0.182809991816721244E-01   -0.318273474459273217E-01    0.114047501052058631E+01   -0.196017337085068910E+00    0.137084992521266499E-03    0.762743983098952621E+08
    0.316107000433478724E+02    0.888767006106579022E-01   -0.749771104463697782E+02   -0.158551424635120265E-01   -0.182795505403402885E-01   -0.318255679240847036E-01    0.114047279300888849E+01   -0.196021826490246825E+00    0.137638314511529517E-03    0.762743983524271101E+08
    0.316107002761251508E+02    0.888751677979593285E-01   -0.749771120789370258E+02   -0.158554574800660077E-01   -0.182820640941025285E-01   -0.318275510074540260E-01    0.114047283528841481E+01   -0.196025004889365501E+00    0.145798482719868244E-03    0.762743983558516353E+08
    0.316107000025874036E+02    0.888772627930798642E-01   -0.749771113378049421E+02   -0.158505099892114337E-01   -0.182785405940092786E-01   -0.318287917637828516E-01    0.114047259119126720E+01   -0.196019303823623148E+00    0.140004967637062568E-03    0.762743984000129104E+08
    0.316106983411925739E+02    0.888722124484015996E-01   -0.749771060361671005E+02   -0.158487133696783578E-01   -0.182840741313587546E-01   -0.318287616701412937E-01    0.114047158418728389E+01   -0.196020974621640143E+00    0.136946985436667555E-03    0.762743984057378769E+08
    0.316106990261986560E+02    0.888738240517719519E-01   -0.749771073164648669E+02   -0.158517795407765762E-01   -0.182791021022447424E-01   -0.318299095626645642E-01    0.114046957232943580E+01   -0.196022626265217270E+00    0.137421981597234686E-03    0.762743984123480171E+08
    0.316106992193522132E+02    0.888730273751205113E-01   -0.749771082425261000E+02   -0.158479968016137195E-01   -0.182846023517815072E-01   -0.318251942231880941E-01    0.114047499202014757E+01   -0.196018026483059521E+00    0.141248736367919074E-03    0.762743984442071170E+08
    0.316106991945783342E+02    0.888765632961716623E-01   -0.749771058145863663E+02   -0.158469222815461087E-01   -0.182812927949239541E-01   -0.318261461141997049E-01    0.114047630145301282E+01   -0.196022035669540046E+00    0.139305320400980943E-03    0.762743984513107389E+08
    0.316106993235921969E+02    0.888729088307982223E-01   -0.749771100783502220E+02   -0.158521225476159558E-01   -0.182821442613217040E-01   -0.318288261894940916E-01    0.114047133787396437E+01   -0.196019169565542467E+00    0.139262832568813068E-03    0.762743984744506031E+08
    0.316106994913126478E+02    0.888765527252720622E-01   -0.749771081512145798E+02   -0.158512111290461943E-01   -0.182781369929345301E-01   -0.318265565413624815E-01    0.114047225167294664E+01   -0.196025442228361740E+00    0.134554367858359035E-03    0.762743985083482862E+08
    0.316106991786980167E+02    0.888731641423759072E-01   -0.749771082170546492E+02   -0.158571565675250832E-01   -0.182810334424208590E-01   -0.318260572395025268E-01    0.114047545577345710E+01   -0.196018414667424895E+00    0.138498628377399134E-03    0.762743985245971084E+08
    0.316106994913529000E+02    0.888732288546461441E-01   -0.749771106796649747E+02   -0.158515315173809630E-01   -0.182833159948664337E-01   -0.318295860947625242E-01    0.114047021340140775E+01   -0.196020667887809863E+00    0.139338993928699137E-03    0.762743985311720073E+08
    0.316106988374819160E+02    0.888746081213267064E-01   -0.749771068982215496E+02   -0.158520280916287885E-01   -0.182793744551561742E-01   -0.318259080358889446E-01    0.114047535169771153E+01   -0.196023258552197405E+00    0.132226373083559913E-03    0.762743985511923134E+08
    0.316106989295116279E+02    0.888746929931170798E-01   -0.749771081717806993E+02   -0.158482553744818365E-01   -0.182799652159699698E-01   -0.318278056142757906E-01    0.114047404767845317E+01   -0.196017309189402217E+00    0.139480086303919943E-03    0.762743985606037378E+08
    0.316106995845172385E+02    0.888757718695351445E-01   -0.749771082881945574E+02   -0.158489631772333849E-01   -0.182814951088442132E-01   -0.318259166899557550E-01    0.114047433655664521E+01   -0.196024766121859845E+00    0.139604850760839639E-03    0.762743985893592834E+08
    0.316106996762808876E+02    0.888735137079907922E-01   -0.749771104709987668E+02   -0.158505351722929740E-01   -0.182835880569701716E-01   -0.318303287749770736E-01    0.114047021830054418E+01   -0.196015558931794870E+00    0.139912969007352560E-03    0.762743986030007750E+08
    0.316106998940535853E+02    0.888769904641931868E-01   -0.749771123943547622E+02   -0.158511177518624868E-01   -0.182786992821483939E-01   -0.318274676248413643E-01    0.114047319924733714E+01   -0.196019915232694547E+00    0.136654414415643535E-03    0.762743986636122763E+08
    0.316106989284223765E+02    0.888723818834658980E-01   -0.749771079531761586E+02   -0.158509668971345274E-01   -0.182879719978110665E-01   -0.318300108906802506E-01    0.114047102874975836E+01   -0.196020778140245489E+00    0.139916092564225809E-03    0.762743986717298627E+08
