2458682.40205 1.17690390365 2458682.40125 1.172845 2.62663 car-20190717T21h35m12s-sci-gtoc-vis.fits 0.507167765129 166.9 1178.02962568 1175.80724735
2458684.61738 0.790587156104 2458684.61657 0.786467 -3.13048 car-20190720T02h44m53s-sci-gtoc-vis.fits 0.497605568445 215.5 791.499673937 789.675488002
2458686.5597 0.694966054863 2458686.5589 0.690797 -0.514834 car-20190722T01h22m09s-sci-gtoc-vis.fits 0.506043478261 172.5 695.991503718 693.969516386
2458688.46366 0.657327042479 2458688.46286 0.653124 4.64025 car-20190723T23h04m03s-sci-gtoc-vis.fits 0.498813615334 151.3 658.418135809 656.231198175
2458690.4297 0.54914204987 2458690.4289 0.544901 2.78623 car-20190725T22h15m05s-sci-gtoc-vis.fits 0.516775670373 152.9 550.281833051 548.075688954
2458693.56095 0.171101306802 2458693.56016 0.166776 9.47081 car-20190729T01h24m12s-sci-gtoc-vis.fits 0.506033850494 141.8 171.86345297 170.36080133
2458695.54516 0.035087098437 2458695.54436 0.030718 2.60854 car-20190731T01h00m13s-sci-gtoc-vis.fits 0.674445471349 216.4 36.728698328 34.2996438483
2458697.66716 -0.184945539766 2458697.66636 -0.189351 6.82897 car-20190802T03h56m32s-sci-gtoc-vis.fits 0.499611111111 216.0 -184.76462333 -185.115126481
2458699.49743 -0.21790635902 2458699.49663 -0.222367 6.92753 car-20190803T23h52m28s-sci-gtoc-vis.fits 0.494341628959 176.8 -216.771086705 -219.06399129
2458701.38179 -0.228735100645 2458701.38098 -0.233219 4.28927 car-20190805T21h05m43s-sci-gtoc-vis.fits 0.518077319588 194.0 -227.31012036 -230.06256786
2458704.40945 -0.490116455114 2458704.40865 -0.49468 2.10502 car-20190808T21h45m55s-sci-gtoc-vis.fits 0.503324186343 156.7 -488.972963468 -491.244777503
2458706.40778 -0.638646990017 2458706.40698 -0.643255 2.75502 car-20190810T21h43m22s-sci-gtoc-vis.fits 0.512692665891 171.8 -637.370834773 -639.85971062
2458708.3991 -0.77781460042 2458708.3983 -0.782472 nan car-20190812T21h30m29s-sci-gtoc-vis.fits 0.519493494424 215.2 -776.194584443 -779.312879621
2458710.3649 -0.884559530792 2458710.3641 -0.889253 6.08135 car-20190814T20h42m01s-sci-gtoc-vis.fits 0.512133698202 127.9 -883.623295563 -885.452061727
2458712.36191 -1.02950860318 2458712.36111 -1.034251 -2.22995 car-20190816T20h37m36s-sci-gtoc-vis.fits 0.488813090418 148.2 -1028.47104264 -1030.59449594
2458714.37932 -1.19912330129 2458714.37852 -1.203915 1.31188 car-20190818T21h02m40s-sci-gtoc-vis.fits 0.514461700632 142.3 -1198.06339777 -1200.12365095
2458718.38326 -1.49696975748 2458718.38246 -1.501863 3.14628 car-20190822T21h07m30s-sci-gtoc-vis.fits 0.581595348837 215.0 -1495.16668379 -1498.26607575
2458721.6142 -1.89051429718 2458721.61339 -1.895498 -2.74677 car-20190826T02h40m41s-sci-gtoc-vis.fits 0.41216744186 215.0 -1890.4679763 -1890.56682757
2458724.35028 -1.88483700387 2458724.34948 -1.889872 3.17034 car-20190828T20h21m08s-sci-gtoc-vis.fits 0.516241438356 116.8 -1883.96671074 -1885.65259439
2458727.50069 -2.25154296104 2458727.49988 -2.256675 2.27618 car-20190831T23h57m39s-sci-gtoc-vis.fits 0.507358231707 131.2 -2250.98599353 -2252.08026049
2458731.5681 -2.54049650907 2458731.5673 -2.545722 2.64178 car-20190905T01h34m02s-sci-gtoc-vis.fits 0.524293838863 211.0 -2540.26729553 -2540.69397807
2458737.35971 -2.75162282764 2458737.3589 -2.756959 8.50121 car-20190910T20h32m48s-sci-gtoc-vis.fits 0.479056062581 383.5 -2749.07324635 -2754.38528174
2458741.47103 -3.0968279494 2458741.47023 -3.102278 1.69945 car-20190914T23h13m05s-sci-gtoc-vis.fits 0.493141812484 382.9 -3095.37869798 -3098.28564462
2458743.34974 -3.0946630314 2458743.34894 -3.100133 5.26129 car-20190916T20h19m20s-sci-gtoc-vis.fits 0.512707307838 264.1 -3092.81253467 -3096.41668502
2458745.30677 -3.15515515228 2458745.30597 -3.160654 14.9944 car-20190918T19h17m48s-sci-gtoc-vis.fits 0.504177433247 232.2 -3153.48847623 -3156.79326545
2458756.32526 -3.7304470689 2458756.32446 -3.736176 1.27725 car-20190929T19h44m52s-sci-gtoc-vis.fits 0.51252535497 197.2 -3729.11324781 -3731.71221771
2458759.38329 -3.91612465953 2458759.38249 -3.921922 5.01575 car-20191002T21h06m48s-sci-gtoc-vis.fits 0.527637075718 383.0 -3914.08801421 -3917.92332359
2458761.29748 -3.90614694569 2458761.29668 -3.91196 2.66213 car-20191004T19h04m18s-sci-gtoc-vis.fits 0.501784692418 279.6 -3904.24883385 -3908.02602815
2458763.34428 -4.03217531252 2458763.34348 -4.038035 1.51053 car-20191006T20h11m56s-sci-gtoc-vis.fits 0.507657301148 252.7 -4030.69268775 -4033.60413331
