wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5163.98423145,5163.98471899,1048.71415938,1048.69447496,0.33868062,10.16205979,0.01998462,0.01998462,38700,118,0
5163.98423145,5163.98471899,1048.71415938,1048.69447496,0.33868062,10.16205979,0.01998462,0.01998462,38700,118,0
5164.21138875,nan,0.00000000,1057.85854577,0.15508777,10.56147177,0.01998550,0.01998462,38700,118,1
5164.21138875,nan,0.00000000,1057.85854577,0.15508777,10.56147177,0.01998550,0.01998462,38700,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.78353340,nan,0.00000000,-2147483648,118,1
5164.47785704,5164.25165401,0.00000000,1068.63461672,0.94355864,11.02523232,0.01998550,0.01998462,38698,118,1
5164.47785704,nan,0.00000000,1068.63461672,0.94355864,11.02523232,0.01998550,0.01998462,38698,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.25377431,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.38088043,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.50749993,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.59164327,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.80106067,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.88445231,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.00913887,nan,0.00000000,-2147483648,118,1
5165.19748550,nan,0.00000000,1097.80185750,0.11849242,12.24891650,0.01998467,0.01998462,38691,118,1
5165.31133929,5165.31967004,0.00000000,1102.42522983,0.24012744,12.43871147,0.01998459,0.01998462,38690,118,1
5165.31133929,5165.31967004,0.00000000,1102.42522983,0.24012744,12.43871147,0.01998459,0.01998462,38690,118,1
5165.44894134,5165.45320311,0.00000000,1108.01618340,0.00778806,12.66671951,0.01998461,0.01998462,38689,118,1
5165.58601907,5165.58674307,1113.62012520,1113.59068870,0.12218984,12.89242201,0.01998462,0.01998462,38688,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,13.14991812,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.22983136,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.34931250,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.50789712,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.78343915,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.09527529,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.21137463,nan,0.00000000,-2147483648,118,1
5166.54125278,5166.52171617,0.00000000,1152.52378051,0.15764299,14.42395256,0.01998470,0.01998462,38681,118,1
5166.54125278,5166.52171617,0.00000000,1152.52378051,0.15764299,14.42395256,0.01998470,0.01998462,38681,118,1
5166.66179951,5166.65531138,0.00000000,1157.44936108,0.06618263,14.61221269,0.01998465,0.01998462,38680,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.78506101,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.97378573,nan,0.00000000,-2147483648,118,1
5167.05040579,5167.05613848,0.00000000,1173.34670712,0.22227394,15.21155353,0.01998460,0.01998462,38677,118,1
5167.05040579,5167.05613848,0.00000000,1173.34670712,0.22227394,15.21155353,0.01998460,0.01998462,38677,118,1
5167.18371157,5167.18976133,0.00000000,1178.80668024,0.13603320,15.41450915,0.01998460,0.01998462,38676,118,1
5167.18371157,5167.18976133,0.00000000,1178.80668024,0.13603320,15.41450915,0.01998460,0.01998462,38676,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.60619364,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.67966125,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.78949682,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.08025427,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.26040696,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.43935834,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.61711415,nan,0.00000000,-2147483648,118,1
5168.14164642,5168.12531481,0.00000000,1218.14219155,0.03159958,16.83384824,0.01998469,0.01998462,38669,118,1
5168.14164642,5168.12531481,0.00000000,1218.14219155,0.03159958,16.83384824,0.01998469,0.01998462,38669,118,1
5168.14164642,5168.12531481,0.00000000,1218.14219155,0.03159958,16.83384824,0.01998469,0.01998462,38669,118,1
5168.38731631,5168.39267803,0.00000000,1228.25861485,0.21345773,17.18693156,0.01998460,0.01998462,38667,118,1
5168.52232957,5168.52637002,0.00000000,1233.82330747,0.23113594,17.37910323,0.01998461,0.01998462,38666,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.55657989,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.72681911,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.82840857,nan,0.00000000,-2147483648,118,1
