A,e_A
2261.020562928342315,0.016831837310731
30558.314851444436499,0.651126681246335
335.481061785540078,20.672224417821059
7668.566069426015019,255.745226690086071
1629.231549777090549,5461.686145858001510
-471.405807027484116,2.469494396164413
1970.480271779000759,222.181682087460416
-62419.241441965103149,17279.077868951175333
19244.571445465087891,607820.744000429636799
-10986956.602783203125000,32363916.352454748004675
-8624.493888832628727,85.088917514517888
89.955022599548101,1939.626711343257739
-17774.325699925422668,28686.704942457134166
29532.560388565063477,416478.142070997797418
-42419.951726138591766,7035.804012847530430
85076.003861427307129,169422.320675792958355
6688.045204162597656,1687997.755323312012479
4043234.656951904296875,33613855.484696008265018
-3689865.914764404296875,513243.345338748767972
-2225777.877182006835938,5570452.133754587732255
-19322069.777343750000000,107794338.671779140830040
362324.917968750000000,17855420.567011218518019
-23533133.023437500000000,327174600.110956609249115
-415212682.562500000000000,946780408.919069290161133
