HG8-15;HG 8-15;04 21 52.4847989858 +21 21 12.937622502;200.606  -76.763  [0.123 0.066 90];13.7077 [0.0534] A 2018yCat.1345....0G;v:spectroscopic 19.55 (Opt) A [0.82] 2018yCat.1345....0G


