x,theta
0.0,6.139028349135806
1.0,6.138653499467566
2.0,6.138279819234761
3.0,6.137904990254576
4.0,6.137531330281526
5.0,6.138192958431965
6.0,6.137818219248835
7.0,6.1374446502586295
8.0,6.1370699313878845
9.0,6.13669638301414
10.0,6.136321684618402
11.0,6.1359481569542
12.0,6.135573478779413
13.0,6.135199971914169
14.0,6.135862315633155
15.0,6.13548772717877
16.0,6.135114312273714
17.0,6.134739744356992
18.0,6.134366349890321
19.0,6.133991803466799
20.0,6.13361842973427
21.0,6.133243901462663
22.0,6.1328705502163885
23.0,6.1324960477939
24.0,6.132122713073109
25.0,6.1327859128521425
26.0,6.1549164628343505
27.0,6.153508322652058
28.0,6.15209613048512
29.0,6.150687620116798
30.0,6.1492750544090455
31.0,6.171393959732953
32.0,6.171021954428824
33.0,6.170651120536988
34.0,6.170279137927736
35.0,6.169908327756829
36.0,6.170575589887207
37.0,6.170203701137709
38.0,6.169832984765591
39.0,6.169461116650048
40.0,6.169090421630159
41.0,6.168718575600373
42.0,6.168347902787765
43.0,6.167976078443772
44.0,6.167605428265084
45.0,6.167233625546743
46.0,6.166862997338633
47.0,6.166491216991076
48.0,6.166120611219171
49.0,6.165748852305541
50.0,6.165378268930269
51.0,6.165006532138342
52.0,6.16463597127278
53.0,6.164264256600454
54.0,6.1638937182431235
55.0,6.163522025423816
56.0,6.163151509759977
57.0,6.162779839258022
58.0,6.162409345648939
59.0,6.162037697023905
60.0,6.161667226363313
61.0,6.16129560053011
62.0,6.159884342488439
63.0,6.159513845535962
64.0,6.159142190615945
65.0,6.158771715244782
66.0,6.180974244998936
67.0,6.179565631437086
68.0,6.178152955067162
69.0,6.176743969005457
70.0,6.175330917145715
71.0,6.197521817539204
72.0,6.1971526374608175
73.0,6.1967846278772925
74.0,6.196415465990896
75.0,6.19604748269893
76.0,6.195678345432789
77.0,6.195310385582943
78.0,6.194941271316374
79.0,6.19457333487324
80.0,6.1942042441973015
81.0,6.192793529392674
82.0,6.1924255673649995
83.0,6.192056450451929
84.0,6.191688512079352
85.0,6.191319418135876
86.0,6.190951503749822
87.0,6.1905824336192055
88.0,6.190214543531418
89.0,6.189845496348497
90.0,6.188434295574012
91.0,6.188066379968298
92.0,6.187697306756448
93.0,6.18732941512296
94.0,6.186960365332624
95.0,6.186592498561893
96.0,6.1862234726159215
97.0,6.184811885068974
98.0,6.184443992432556
99.0,6.18407493937341
100.0,6.1837070717991764
101.0,6.183338044556926
102.0,6.182970200399517
103.0,6.205239867508681
104.0,6.201740945827169
105.0,6.2003315594105715
106.0,6.198918097673655
107.0,6.2211742843701
108.0,6.2208076865324315
109.0,6.220442273190031
110.0,6.220075700826058
111.0,6.218664894640575
112.0,6.21829945393128
113.0,6.2179328578082576
114.0,6.217567443097238
115.0,6.217200871779028
116.0,6.215789778092834
117.0,6.2154243391007356
118.0,6.215057742433942
119.0,6.2146923291675265
120.0,6.214325757304934
121.0,6.212914375411792
122.0,6.212548938642399
123.0,6.212182341490376
124.0,6.2107707713395754
125.0,6.210405310496171
126.0,6.2100386884867405
127.0,6.209673253505805
128.0,6.209306657154265
129.0,6.207894799150871
130.0,6.207529340571355
131.0,6.207162719949771
132.0,6.205750673345108
133.0,6.2053851882981235
134.0,6.205018542622554
135.0,6.204653086942308
136.0,6.226983004750252
137.0,6.223478246274013
138.0,6.222068516864439
139.0,6.220654703273553
140.0,6.2419232206606665
141.0,6.241560149989084
142.0,6.24119591634809
143.0,6.240832869676034
144.0,6.240468662950931
145.0,6.239057434483364
146.0,6.238694364953297
147.0,6.238330135739474
148.0,6.236918717442123
149.0,6.236555625200516
150.0,6.236191371943406
151.0,6.234779764889389
152.0,6.234416650219764
153.0,6.234052373208037
154.0,6.232640577476992
155.0,6.232277440086463
156.0,6.231913139437488
157.0,6.230501155152552
158.0,6.230137995410715
159.0,6.229773671506656
160.0,6.2283614979423945
161.0,6.227998315349424
162.0,6.22763396855629
163.0,6.226221605765474
164.0,6.2258584008081215
165.0,6.22549403021285
166.0,6.246830892013108
167.0,6.245421239414114
168.0,6.244007497050362
169.0,6.240496687436021
170.0,6.262868194701348
171.0,6.262506244207806
172.0,6.261094918580746
173.0,6.260734102457143
174.0,6.260372127600334
