x,theta
0.0,6.29403334046529
1.0,6.296728412718821
2.0,6.297330852413481
3.0,6.297933435685053
4.0,6.2985361628335
5.0,6.278511763825691
6.0,6.280158172425843
7.0,6.280759838499094
8.0,6.281361647201521
9.0,6.281963599006055
10.0,6.282565694395082
11.0,6.28316793427355
12.0,6.2837703188699905
13.0,6.284372849182148
14.0,6.284975519476525
15.0,6.286625260826064
16.0,6.288274141237693
17.0,6.288877412425116
18.0,6.289480824316229
19.0,6.290084381516088
20.0,6.290688083570203
21.0,6.291291930274433
22.0,6.291895922132802
23.0,6.2925000568461655
24.0,6.293104337192531
25.0,6.293708761656745
26.0,6.294313329656298
27.0,6.294918044363811
28.0,6.29657095066365
29.0,6.298222994382819
30.0,6.298828308662991
31.0,6.29943376913684
32.0,6.30003937337311
33.0,6.300645122149312
34.0,6.301251016069095
35.0,6.301857057584634
36.0,6.302463242505752
37.0,6.303069573838158
38.0,6.303676049950603
39.0,6.3042826725804915
40.0,6.304889439369624
41.0,6.305496352007019
42.0,6.306103412118631
43.0,6.306710614924604
44.0,6.307317966073754
45.0,6.307925462880107
46.0,6.308533104937105
47.0,6.310190565180903
48.0,6.311847162009919
49.0,6.312455409343748
50.0,6.313063802918293
51.0,6.3136723413675995
52.0,6.314281027737223
53.0,6.314889859994388
54.0,6.315498838972154
55.0,6.316107964436675
56.0,6.31671723641773
57.0,6.317326654503873
58.0,6.317936219635108
59.0,6.318545931372498
60.0,6.3191557910060325
61.0,6.319765796724994
62.0,6.320375949391966
63.0,6.320986249673062
64.0,6.321596695925152
65.0,6.322207290330525
66.0,6.322818031196711
67.0,6.323428920738827
68.0,6.324039956163659
69.0,6.324651139800565
70.0,6.325262470652056
71.0,6.325873948943702
72.0,6.326485574797722
73.0,6.3270973484429405
74.0,6.327709269291589
75.0,6.32832133946156
76.0,6.328933556106371
77.0,6.329545920245074
78.0,6.330158434048769
79.0,6.330771094349508
80.0,6.331383903254157
81.0,6.33199686080431
82.0,6.332609965463476
83.0,6.333223218648953
84.0,6.333836620938513
85.0,6.334450170800132
86.0,6.335063869496224
87.0,6.335677717325041
88.0,6.336291713146025
89.0,6.336905857597074
90.0,6.337520150235115
91.0,6.338134592372242
92.0,6.338749182788163
93.0,6.339363922448719
94.0,6.339978810339382
95.0,6.340593848397724
96.0,6.34120903594998
97.0,6.340770509263713
98.0,6.340333146263852
99.0,6.340948612405093
100.0,6.341564227405506
101.0,6.342179991623944
102.0,6.342795904233306
103.0,6.343411968132884
104.0,6.344028181432812
105.0,6.3446445430412695
106.0,6.345261055269226
107.0,6.34587771613392
108.0,6.3464945277330145
109.0,6.347111490165489
110.0,6.347728600564338
111.0,6.348345861370191
112.0,6.348963272944815
113.0,6.3495808341410935
114.0,6.350198545614077
115.0,6.350816406598803
116.0,6.350378997619373
117.0,6.349942753995137
118.0,6.350560896438594
