x,theta
0.0,6.380680951548165
1.0,6.381265460129285
2.0,6.3818501123558065
3.0,6.382434909564239
4.0,6.383019851537107
5.0,6.383604937443856
6.0,6.384190167488491
7.0,6.384775542161265
8.0,6.385361062382067
9.0,6.385946726730978
10.0,6.386532536073624
11.0,6.387118489448461
12.0,6.387704588042432
13.0,6.388290832010831
14.0,6.388877220178152
15.0,6.3894637539587364
16.0,6.390050431968483
17.0,6.390637256522687
18.0,6.391224225481615
19.0,6.391811339871531
20.0,6.392398599800032
21.0,6.392986004476235
22.0,6.393573555809027
23.0,6.394161252018996
24.0,6.394749094055342
25.0,6.395337081203856
26.0,6.395925214458437
27.0,6.396513493384305
28.0,6.397101918381516
29.0,6.397690488932902
30.0,6.398279205691217
31.0,6.398868067975279
32.0,6.399457076923426
33.0,6.400046232277084
34.0,6.400635533356976
35.0,6.401224980606777
36.0,6.401814574490366
37.0,6.402404314686187
38.0,6.402994201400631
39.0,6.403584234428955
40.0,6.404174413924288
41.0,6.404764740719386
42.0,6.405355213112422
43.0,6.404891860676756
44.0,6.404429650013618
45.0,6.405020395492464
46.0,6.405611287566138
47.0,6.406202326390996
48.0,6.40679351316971
49.0,6.407384845895756
50.0,6.407976326999645
51.0,6.408567954314364
52.0,6.409159729053094
53.0,6.409751651195698
54.0,6.4103437209790854
55.0,6.410935938048453
56.0,6.411528302425523
57.0,6.412120815250994
58.0,6.412713474648754
59.0,6.4122510074349535
60.0,6.411789683816451
61.0,6.412382617814721
62.0,6.41297569960043
63.0,6.413568930106138
64.0,6.414162308094177
65.0,6.414755834090016
66.0,6.415349508155785
67.0,6.415943330504184
68.0,6.416537300290649
69.0,6.417131419381093
70.0,6.417725686809177
71.0,6.417263858044819
72.0,6.416803174940448
73.0,6.417397718526928
74.0,6.41799240988594
75.0,6.418587250422242
76.0,6.419182239239795
77.0,6.419777376584236
78.0,6.420372663456419
79.0,6.420968098720792
80.0,6.420506720828776
81.0,6.420046490767142
82.0,6.420642203334637
83.0,6.421238064758164
84.0,6.421834075739113
85.0,6.422430235503278
86.0,6.423026544484522
87.0,6.4236230031334784
88.0,6.4242196113048
