x,theta
0.0,6.369142477641795
1.0,6.36972868413941
2.0,6.370315033807017
3.0,6.370901527630444
4.0,6.37148816507289
5.0,6.372074946646414
6.0,6.372661872330212
7.0,6.373248942895806
8.0,6.373836157270787
9.0,6.374423516053923
10.0,6.376061730302155
11.0,6.377699095580297
12.0,6.378287053487881
13.0,6.378875157107018
14.0,6.379463404209851
15.0,6.380051796269214
16.0,6.380640333339215
17.0,6.381229015466808
18.0,6.381817841530037
19.0,6.382406813818655
20.0,6.3829959310056665
21.0,6.383585192371122
22.0,6.384174599532372
23.0,6.3847641517801605
24.0,6.385353849578408
25.0,6.385943692671795
26.0,6.386533680144936
27.0,6.387123813798851
28.0,6.387714092970782
29.0,6.3883045178971685
30.0,6.388895088851434
31.0,6.389485804953303
32.0,6.390076666228772
33.0,6.390667674705973
34.0,6.391258828637056
35.0,6.391850127365963
36.0,6.39244157244201
37.0,6.393033164622921
38.0,6.393624902085058
39.0,6.394216786197838
40.0,6.394808816719284
41.0,6.395400992849801
42.0,6.395993315990694
43.0,6.396585784736736
44.0,6.397178400275017
45.0,6.3977711628780725
46.0,6.398364071859135
47.0,6.398957127288099
48.0,6.398496441015652
49.0,6.398036897669002
50.0,6.398630225263545
51.0,6.399223700221356
52.0,6.399817322580034
53.0,6.400411090853758
54.0,6.401005006532081
55.0,6.401599069639147
56.0,6.402193279419706
57.0,6.402787637084266
58.0,6.403382141554545
59.0,6.403976793742146
60.0,6.404571593526178
61.0,6.405166539987327
62.0,6.405761634690528
63.0,6.40635687699173
64.0,6.406952267400648
65.0,6.407547804223874
66.0,6.408143490252236
67.0,6.408739323145497
68.0,6.409335304080329
69.0,6.409931433471392
70.0,6.409472013422558
71.0,6.409013740626889
72.0,6.409610145164756
73.0,6.410206698240721
74.0,6.410803398881853
75.0,6.411400248441005
76.0,6.411997245615126
77.0,6.412594392021369
78.0,6.413191686843945
79.0,6.413789130400133
80.0,6.414386721757943
81.0,6.414984462748755
82.0,6.415582351914921
83.0,6.415123637611053
84.0,6.414666073315779
85.0,6.415264239488181
86.0,6.415862555330158
87.0,6.4164610195854905
88.0,6.417059632779981
89.0,6.417658395787377
90.0,6.418257307707314
91.0,6.418856368404732
92.0,6.419455579260934
93.0,6.420054938782421
94.0,6.419596808652294
95.0,6.419139828253421
96.0,6.419739466884053
97.0,6.420339254750019
98.0,6.420939192613872
99.0,6.421539279878367
100.0,6.422139517528379
101.0,6.422739904424134
102.0,6.423340441478132
103.0,6.423941129086259
104.0,6.423483520089874
105.0,6.4230270637823565
106.0,6.423628030585043
107.0,6.4242291480031
108.0,6.424830415208518
109.0,6.425431832545449
110.0,6.426033400994186
111.0,6.426635119406825
112.0,6.426177906177266
113.0,6.425721846743421
114.0,6.426323846289236
115.0,6.426925995991006
116.0,6.427528296932891
117.0,6.4281307482926735
118.0,6.428733351190417
119.0,6.428276469508823
120.0,6.42782074281358
121.0,6.428423627021424
122.0,6.42902666199231
123.0,6.429629848802257
124.0,6.430233186219944
125.0,6.430836675363636
126.0,6.430380127139372
127.0,6.429924734889276
128.0,6.430528506596737
129.0,6.431132429661133
130.0,6.431736504070244
131.0,6.432340730045006
132.0,6.43294510830809
133.0,6.432488894819443
134.0,6.432033838377826
135.0,6.432638499659859
136.0,6.433243313137147
137.0,6.433848277778381
138.0,6.434453395560787
139.0,6.43399745212006
140.0,6.433542667868856
141.0,6.434148068977514
142.0,6.434753622506115
143.0,6.435359329240711
144.0,6.4359651868650545
145.0,6.435509515108642
146.0,6.435055002167118
147.0,6.435661145411423
148.0,6.436267441521196
149.0,6.436873889956161
150.0,6.436418423342481
151.0,6.435964117831745
152.0,6.436570852733503
153.0,6.437177739662175
154.0,6.437784779346636
155.0,6.437329519536341
156.0,6.436875421686594
157.0,6.437482747164417
158.0,6.438090227548507
159.0,6.438697857247099
160.0,6.438242802975864
161.0,6.437788914936
162.0,6.438396835018324
163.0,6.439004908407391
164.0,6.4396131343380745
165.0,6.462250725632529
166.0,6.460736747401683
167.0,6.459218717927342
168.0,6.4598289570721334
169.0,6.460439350019669
170.0,6.461049897391291
171.0,6.457406473146975
172.0,6.480036582057238
173.0,6.480648990051684
174.0,6.481261552590212
175.0,6.48187426909859
176.0,6.481422255320666
177.0,6.4809714049967155
178.0,6.481584413480711
179.0,6.482197577748629
180.0,6.481745710995135
181.0,6.481295003970615
182.0,6.481908459367972
183.0,6.482522070773264
184.0,6.482070348631581
185.0,6.481619788197477
186.0,6.482233692115642
187.0,6.482847750707279
188.0,6.483461965555129
189.0,6.483010457334302
190.0,6.482560112077287
191.0,6.483174619697131
192.0,6.483789283250935
193.0,6.483337921046015
194.0,6.48288772224609
195.0,6.483502679036604
196.0,6.483051394569415
197.0,6.482601275061114
198.0,6.483216525676312
199.0,6.483831932281042
200.0,6.483380794694966
201.0,6.48293082226683
202.0,6.483546523419662
203.0,6.484162380896649
204.0,6.483711390151242
205.0,6.483261565779394
206.0,6.483877718085402
207.0,6.484494026866237
208.0,6.4840431834846015
209.0,6.483593507635611
210.0,6.484210111500701
211.0,6.483759347162973
212.0,6.483309750561993
213.0,6.4839266504102255
214.0,6.484543706486328
215.0,6.484093090329758
216.0,6.483643642906287
217.0,6.484260995246132
218.0,6.483810458526321
219.0,6.483361090776043
220.0,6.483978739112494
221.0,6.484596545487946
222.0,6.484146156909432
223.0,6.483696939284783
224.0,6.484315041837512
225.0,6.483864733263346
226.0,6.483415595766708
227.0,6.484033995659736
228.0,6.483583766767268
229.0,6.483134709831006
230.0,6.483753406698767
231.0,6.48437226158687
232.0,6.483922182354917
233.0,6.483473275958481
234.0,6.484092427917133
235.0,6.483642428908965
236.0,6.483193603611994
237.0,6.483813055095581
238.0,6.506588643546451
239.0,6.502932612409197
240.0,6.503553963637913
241.0,6.504175474112728
242.0,6.500518483002338
243.0,6.5232828187633345
244.0,6.52390622648543
245.0,6.523458943214962
246.0,6.523012829455247
247.0,6.523636544108335
248.0,6.523189341107589
249.0,6.522743309388204
250.0,6.523367324695371
251.0,6.522920205065674
252.0,6.522474258705273
253.0,6.52309857646344
254.0,6.522651540540366
255.0,6.522205676032264
256.0,6.522830297185848
257.0,6.522383344148139
258.0,6.52193756451787
259.0,6.521490623201082
260.0,6.521044855384581
261.0,6.521669922710068
262.0,6.52122306479361
263.0,6.520777381238467
264.0,6.521402752328839
265.0,6.520955977719787
266.0,6.520510378567167
267.0,6.521136053730537
268.0,6.520689362831945
269.0,6.520243848022808
270.0,6.519797169492584
271.0,6.519351667666328
272.0,6.519977790919995
273.0,6.519531196271082
274.0,6.519085778841578
275.0,6.519712207241803
276.0,6.519265697039522
277.0,6.518820364427214
278.0,6.5183738665120075
279.0,6.517928547146582
280.0,6.518555423898832
281.0,6.518109010740538
282.0,6.5176637755369455
283.0,6.517217375284893
284.0,6.5167721539919015
285.0,6.517399482114918
286.0,6.516953164854982
287.0,6.516508030083621
288.0,6.51713566407782
289.0,6.516689435457451
290.0,6.516244382049834
291.0,6.53912138496554
292.0,6.5354551957724
293.0,6.536084905201065
294.0,6.532417942352851
295.0,6.555281748314705
296.0,6.555913384859245
297.0,6.555469784293692
298.0,6.555027357839535
299.0,6.554583769646385
300.0,6.554141359719026
301.0,6.55369778341489
302.0,6.553255389059778
303.0,6.5538876327470845
304.0,6.553444145306315
305.0,6.553001837149154
306.0,6.552558363370686
307.0,6.5521160700251215
308.0,6.551672609834171
309.0,6.551230331041758
310.0,6.551863181687445
311.0,6.551419809610799
312.0,6.550977619383346
313.0,6.550534260884149
314.0,6.550092085792436
315.0,6.549648741585379
316.0,6.549206581263164
317.0,6.549840038604863
318.0,6.549396782982818
319.0,6.548954710973383
320.0,6.548511469933551
321.0,6.548069412448569
322.0,6.5476261853469495
323.0,6.547184143186065
324.0,6.546740930701418
325.0,6.546298903129681
326.0,6.545855706305851
327.0,6.545413693698507
328.0,6.546048056419863
329.0,6.545604946848918
330.0,6.5451630254181055
331.0,6.544719931223327
332.0,6.5442780219190695
333.0,6.543834940167997
334.0,6.543393049983159
335.0,6.566355052111817
336.0,6.562680405138252
337.0,6.563317170724417
338.0,6.559641742988475
339.0,6.582590536192789
340.0,6.582150059097749
341.0,6.581710763362722
342.0,6.581270297042998
343.0,6.580831018654585
344.0,6.580390569725296
345.0,6.579951306049637
346.0,6.579510872944937
347.0,6.5790716267787275
348.0,6.578631209306771
349.0,6.578191979532313
350.0,6.57775157851102
351.0,6.577312364836466
352.0,6.576871979256964
353.0,6.576432782384941
354.0,6.575992413399483
355.0,6.5755532324299395
356.0,6.575112879901084
357.0,6.574673715562234
358.0,6.574233378671913
359.0,6.573794232067918
360.0,6.573353911592406
361.0,6.5729147808704695
362.0,6.572474476409916
363.0,6.572035362723334
364.0,6.5715950744252964
365.0,6.571155977991879
366.0,6.57071570651911
367.0,6.570276626252394
368.0,6.569836371903179
369.0,6.569397307128959
370.0,6.568957069483751
371.0,6.568518022990446
372.0,6.568077800232345
373.0,6.590033619596184
374.0,6.586351652986352
375.0,6.5869945982946945
376.0,6.583311844924523
377.0,6.6063346093238025
378.0,6.60589695429654
379.0,6.605460483564336
380.0,6.605022841046768
381.0,6.603503621958943
382.0,6.603067112729079
383.0,6.602629428437069
384.0,6.602192936007988
385.0,6.601755269370081
386.0,6.60131879580242
387.0,6.600881146456516
388.0,6.600444691160746
389.0,6.600007059767734
390.0,6.5995706220595025
391.0,6.599133009235082
392.0,6.5976130931217085
393.0,6.597176614809193
394.0,6.596738959527421
395.0,6.596302500429886
396.0,6.595864862964582
397.0,6.595428421281802
398.0,6.594990802494117
399.0,6.593470425808363
400.0,6.5930339439074
401.0,6.592596282795071
402.0,6.592159819254022
403.0,6.591722177972976
404.0,6.5912857321677905
405.0,6.590848109153896
406.0,6.58932727173012
407.0,6.588890783257035
408.0,6.609824949802274
409.0,6.6083067172016
410.0,6.606784552664919
411.0,6.627706803254277
412.0,6.6272717190665915
413.0,6.626837827164032
414.0,6.626402759164137
415.0,6.624883071816512
416.0,6.624449141080731
417.0,6.624014033477245
418.0,6.623580121448164
419.0,6.62314503163018
420.0,6.6216250023105445
421.0,6.6211910522824695
422.0,6.620755922827847
423.0,6.620321991983609
424.0,6.619886882297585
425.0,6.618366510422845
426.0,6.617932540572802
427.0,6.617497390381573
428.0,6.615976795631774
429.0,6.6155427865703444
430.0,6.615107596041582
431.0,6.614673607573799
432.0,6.614238437308899
433.0,6.6127174988790856
434.0,6.612283471830736
435.0,6.61184826143716
436.0,6.610327100064673
437.0,6.609893032518421
438.0,6.609457787650101
439.0,6.609023736855498
440.0,6.630015340969436
441.0,6.628496684077959
442.0,6.624801167399369
443.0,6.646865331658226
444.0,6.646433837272696
445.0,6.646001157404051
446.0,6.64448106417985
447.0,6.644049525306464
448.0,6.6436168058571425
449.0,6.642096491553765
450.0,6.64166491499622
451.0,6.641232157048826
452.0,6.640800601492444
453.0,6.640367865048091
454.0,6.638847207056841
455.0,6.638415614153466
456.0,6.63798283858452
457.0,6.63646195654588
458.0,6.636030326827623
459.0,6.635597511937931
460.0,6.634076406714904
461.0,6.633644739137779
462.0,6.6332118863940295
463.0,6.631690555220182
464.0,6.631258850568571
465.0,6.6308259603305615
466.0,6.629304404804536
467.0,6.628872663888494
468.0,6.628439731451969
469.0,6.648394877778031
470.0,6.64687585751328
471.0,6.643174720743559
472.0,6.665293825930547
473.0,6.664864593388735
474.0,6.664434183743396
475.0,6.662913735679616
476.0,6.662484472061045
477.0,6.6620540247442435
478.0,6.660533352166176
479.0,6.6601040517908245
480.0,6.6596735670468945
481.0,6.6581526704388665
482.0,6.656631667402969
483.0,6.6562022722987635
484.0,6.655771690969409
485.0,6.654250463102649
486.0,6.653821031923805
487.0,6.653390413663367
488.0,6.651868961564375
489.0,6.651439493680108
490.0,6.651008837886181
491.0,6.649487161238675
492.0,6.647965378917569
493.0,6.647535816120467
494.0,6.647105064652436
495.0,6.645583060096968
496.0,6.645153462854701
497.0,6.666248259206071
498.0,6.6625420844377174
499.0,6.68362303404961
500.0,6.6831948288288245
501.0,6.681674175649647
502.0,6.680153415364842
503.0,6.6797263008447985
504.0,6.679297998525229
505.0,6.677777013329944
506.0,6.6762559213855255
507.0,6.675828712465979
508.0,6.675400315628352
509.0,6.673878998244952
510.0,6.673451755045697
511.0,6.673023322751291
512.0,6.671501779917271
513.0,6.669980131298679
514.0,6.669552794332944
515.0,6.669124267450719
516.0,6.6676023920159935
517.0,6.66608041266857
518.0,6.665652981554771
519.0,6.665224359659533
520.0,6.663702152227472
521.0,6.662179844706422
522.0,6.684417769892988
523.0,6.680706948156143
524.0,6.679183349212067
525.0,6.699215837417697
526.0,6.698790853245512
527.0,6.69836468594346
528.0,6.6968436404327605
529.0,6.695322488995892
530.0,6.694897414435104
531.0,6.69447115201811
532.0,6.6929497747509075
533.0,6.69142829001251
534.0,6.689906698487107
535.0,6.689481473265694
536.0,6.689055057444797
537.0,6.687533240561002
538.0,6.686011315294671
539.0,6.685585998622997
540.0,6.6851594886118875
541.0,6.683637339129589
542.0,6.682115082947568
543.0,6.680592717578527
544.0,6.680167249549612
545.0,6.679740586888435
546.0,6.678217996731249
547.0,6.69830831556078
548.0,6.69678842296932
549.0,6.693072122899807
550.0,6.715340601028743
551.0,6.713819417855952
552.0,6.7122981269120245
553.0,6.71187507480537
554.0,6.711450830684136
555.0,6.709929314046029
556.0,6.708407689171587
557.0,6.7068859564803205
558.0,6.706462754797386
559.0,6.70603835903502
560.0,6.704516400687915
561.0,6.702994334064904
562.0,6.701472161095907
563.0,6.699949878880318
564.0,6.699526469260057
565.0,6.699101862422182
566.0,6.697579355255549
567.0,6.696056740535134
568.0,6.694534017394922
569.0,6.693011185073168
570.0,6.6925875643481305
571.0,6.7138180770876374
572.0,6.7100975033684875
573.0,6.730213753271805
574.0,6.728692352239811
575.0,6.728271261565105
576.0,6.727848979377995
577.0,6.726327348597145
578.0,6.724805608838068
579.0,6.723283761163756
580.0,6.721761805272948
581.0,6.721340509307254
582.0,6.720918017525861
583.0,6.7193958349967815
584.0,6.717873545113683
585.0,6.716351145973633
586.0,6.714828639257846
587.0,6.713306024723764
588.0,6.712884463014447
589.0,6.712461702893968
590.0,6.710938861854267
591.0,6.709415911235425
592.0,6.70789285424074
593.0,6.7280638838257545
594.0,6.726543550409218
