x,theta
0.0,6.329188455148632
1.0,6.330832452246867
2.0,6.332475595309283
3.0,6.3330723347458004
4.0,6.3336692173223526
5.0,6.334266243409729
6.0,6.3348634142337374
7.0,6.335460728922634
8.0,6.336058185285843
9.0,6.336655787550008
10.0,6.338302032133306
11.0,6.339947423840947
12.0,6.340545622402644
13.0,6.34114396595124
14.0,6.3417424526456045
15.0,6.3423410853190845
16.0,6.34293986157661
17.0,6.343538782012317
18.0,6.344137847405534
19.0,6.3447370574157915
20.0,6.3453364109744115
21.0,6.346985364744874
22.0,6.348633465263376
23.0,6.349233418362161
24.0,6.349833517914654
25.0,6.35043376313979
26.0,6.351034150578933
27.0,6.351634683749346
28.0,6.352235367106545
29.0,6.3528361900823285
30.0,6.353437159923807
31.0,6.354038276061395
32.0,6.354639537727827
33.0,6.355240943669251
34.0,6.355842494328165
35.0,6.3564441909882206
36.0,6.358096778559322
37.0,6.338013550578793
38.0,6.338614179405226
39.0,6.339214953589391
40.0,6.3398158733144925
41.0,6.340416938577789
42.0,6.341018149403283
43.0,6.343718325708423
44.0,6.344319994318653
45.0,6.344921808830534
46.0,6.3455237694684286
47.0,6.346125875572326
48.0,6.346728128099031
49.0,6.347330526380759
50.0,6.347933071006665
51.0,6.348535761709897
52.0,6.349138598695191
53.0,6.349741582183398
54.0,6.350344711994666
55.0,6.350947988323867
56.0,6.351551410962799
57.0,6.352154980178938
58.0,6.352758696001857
59.0,6.353362558692524
60.0,6.3539665679887065
61.0,6.354570724132785
62.0,6.357280846439309
63.0,6.3578854640201
64.0,6.358490228476597
65.0,6.359095140033105
66.0,6.359700198945447
67.0,6.360305405021478
68.0,6.360910758291283
69.0,6.361516259069944
70.0,6.362121907119118
71.0,6.362727702678939
72.0,6.363333645861246
73.0,6.363939736311579
74.0,6.364545974689477
75.0,6.3651523607950935
76.0,6.365758894652785
77.0,6.36636557624287
78.0,6.366972406036936
79.0,6.367579383539336
80.0,6.368186509145161
81.0,6.36879378280517
82.0,6.369401204676635
83.0,6.370008774680343
84.0,6.37061649290834
85.0,6.371224359646689
86.0,6.369722522433875
87.0,6.370330517448849
88.0,6.370938661057821
89.0,6.371546952815237
90.0,6.372155393527507
91.0,6.372763982643747
92.0,6.373372720693013
93.0,6.373981607470853
94.0,6.374590642934692
95.0,6.375199827590492
96.0,6.375809161208906
97.0,6.376418643817644
98.0,6.377028275343108
99.0,6.377638056314666
100.0,6.378247986357991
101.0,6.378858065698481
102.0,6.379468294575361
103.0,6.380078672564181
104.0,6.380689200136544
105.0,6.381299877450132
106.0,6.379801313386551
107.0,6.380412120775276
108.0,6.381023077722645
109.0,6.381634184404135
110.0,6.382245440810024
111.0,6.382856847259731
112.0,6.381354141208817
113.0,6.403830125014203
114.0,6.404443521027538
115.0,6.405057062767689
116.0,6.405670754065071
117.0,6.406284595756048
118.0,6.406898591612439
119.0,6.407512738424209
120.0,6.408127031967432
121.0,6.408741481743213
122.0,6.409356076126521
123.0,6.409970827334
124.0,6.4105857291141035
125.0,6.411200780376987
126.0,6.4107577083179095
127.0,6.410315791136256
128.0,6.4109311261494
129.0,6.411546611407232
130.0,6.412162249794584
131.0,6.412778039609698
132.0,6.4133939802815405
133.0,6.414010073050733
134.0,6.414626316664922
135.0,6.415242711392068
136.0,6.415859259532489
137.0,6.415416791238897
138.0,6.414975482083207
139.0,6.415592314723888
140.0,6.416209299472868
141.0,6.416826436526065
142.0,6.417443726410426
143.0,6.418061165638093
144.0,6.418678759864811
145.0,6.419296506204951
146.0,6.419914404363055
147.0,6.419472478296541
148.0,6.419031712951039
149.0,6.419649897613887
150.0,6.420268234587645
151.0,6.420886725018455
152.0,6.421505367871802
153.0,6.422124164178996
154.0,6.422743111953409
155.0,6.422301595918562
156.0,6.421861242841722
157.0,6.422480478867705
158.0,6.4230998681802305
159.0,6.423719410145324
160.0,6.424339105544611
161.0,6.424958954384806
162.0,6.425578955758844
163.0,6.4251378535349275
164.0,6.42469791506953
165.0,6.425318205994493
166.0,6.425938649874475
167.0,6.426559247767493
168.0,6.427179999323386
169.0,6.4278009046625755
170.0,6.427360149035636
171.0,6.426920558728668
172.0,6.427541753337991
173.0,6.4281631017941265
174.0,6.428784604944404
175.0,6.429406261817647
176.0,6.428965786648604
177.0,6.428526478631127
178.0,6.429148425783907
179.0,6.429770527303965
180.0,6.430392782776018
181.0,6.431015193189758
182.0,6.430574999900045
183.0,6.4301359750175
184.0,6.430758675963922
185.0,6.431381531703458
186.0,6.432004542512345
187.0,6.432627708004389
188.0,6.4321877981059785
189.0,6.431749056596054
190.0,6.432372513661761
191.0,6.432996125996006
192.0,6.43361989309463
193.0,6.434243815788321
194.0,6.433804189221284
195.0,6.433365733345809
196.0,6.4339899479994855
197.0,6.434614318487455
198.0,6.435238844815132
199.0,6.43479943476386
200.0,6.434361196007522
201.0,6.434986014075797
202.0,6.435610989020432
203.0,6.436236118892168
204.0,6.435796926311383
205.0,6.435358905349958
206.0,6.435984329664137
207.0,6.43660990898595
208.0,6.4372356450808255
209.0,6.436796670167496
210.0,6.43635886777534
211.0,6.436984897923644
212.0,6.437611084378723
213.0,6.438237427123447
214.0,6.437798670776665
215.0,6.437361087159779
216.0,6.437987725782193
217.0,6.438614519768947
218.0,6.438175912319728
219.0,6.437738479590337
220.0,6.438365571046241
221.0,6.43899281651349
222.0,6.438554358743623
223.0,6.438117077537626
224.0,6.438744618389201
225.0,6.439372319844985
226.0,6.440000177182171
227.0,6.43956193681727
228.0,6.439124877911944
229.0,6.43975303300941
230.0,6.440381341989024
231.0,6.4630988950791135
232.0,6.459463609929259
233.0,6.460093803839612
234.0,6.460724155640108
235.0,6.4613546657154615
236.0,6.457718236863201
237.0,6.480426329367141
238.0,6.481058724039912
239.0,6.481691280939671
240.0,6.4812559358517134
241.0,6.480821773820097
242.0,6.4814546276664515
243.0,6.482087641510134
244.0,6.481652456292792
245.0,6.481218445700598
246.0,6.4818517598417245
247.0,6.482485233096
248.0,6.482050203617511
249.0,6.481616348748908
250.0,6.4822501239609025
251.0,6.481815178726862
252.0,6.481381408490677
253.0,6.4820154860842365
254.0,6.482649722645014
255.0,6.482214932766809
256.0,6.481781320202977
257.0,6.482415858697699
258.0,6.481981153168036
259.0,6.481547625931817
260.0,6.482182467275102
261.0,6.482817469068458
262.0,6.4823829195746825
263.0,6.481949549466528
264.0,6.482584854396407
265.0,6.482150389995297
266.0,6.481717105378117
267.0,6.482352714036288
268.0,6.482988482629551
269.0,6.482554175633503
270.0,6.482121048791029
271.0,6.482757121451179
272.0,6.482322899916454
273.0,6.481889859777304
274.0,6.482526236844663
275.0,6.482092101112755
276.0,6.48165914739581
277.0,6.482295829310786
278.0,6.481861779241555
279.0,6.4814289114899495
280.0,6.482065899008198
281.0,6.482703046726137
282.0,6.482269154649558
283.0,6.481836446395249
284.0,6.4824739002470935
285.0,6.482040095600027
286.0,6.4816074730590145
287.0,6.482245233382386
288.0,6.481811513904653
289.0,6.481378979009108
290.0,6.482017046807037
291.0,6.481583414308659
292.0,6.48115096637607
293.0,6.481789338800489
294.0,6.481355793115021
295.0,6.480923435179342
296.0,6.481562116661024
297.0,6.502259526142254
298.0,6.500757666927711
299.0,6.501398268246518
300.0,6.4977496470943095
301.0,6.520579744764852
302.0,6.521222263925523
303.0,6.520791407792778
304.0,6.520361730324048
305.0,6.521004564714055
306.0,6.5205737957682715
307.0,6.520144208688976
308.0,6.520787354140623
309.0,6.520356673958418
310.0,6.519927177462087
311.0,6.519496513113118
312.0,6.5190670339720995
313.0,6.519710637706403
314.0,6.519280062637051
315.0,6.518850673694509
316.0,6.519494589337334
317.0,6.51906410407279
318.0,6.518634805228153
319.0,6.518204336442963
320.0,6.5177750540687995
321.0,6.518419430347706
322.0,6.517989051256464
323.0,6.517559859589923
324.0,6.5182045491185505
325.0,6.517774260262669
326.0,6.517345160005519
327.0,6.5169148870538365
328.0,6.516485804231117
329.0,6.517130954730746
330.0,6.516700772975803
331.0,6.516271780624102
332.0,6.515841614946716
333.0,6.515412639476018
334.0,6.5160582531963485
335.0,6.515628177952351
336.0,6.515199295329246
337.0,6.514769235972146
338.0,6.514340369383838
339.0,6.5149864464925
340.0,6.514556479812505
341.0,6.514127704863185
342.0,6.513697754608081
343.0,6.513268995379178
344.0,6.51283905844695
345.0,6.512410321706504
346.0,6.5130570139403545
347.0,6.533842033965826
348.0,6.532339425394824
349.0,6.532988068135026
350.0,6.529329887797402
351.0,6.552256387935884
352.0,6.551829117336666
353.0,6.551403039393776
354.0,6.550975789035348
355.0,6.550549728187214
356.0,6.55120062797716
357.0,6.550773469377475
358.0,6.5503475052493485
359.0,6.549920365305205
360.0,6.549494418690649
361.0,6.549067297699111
362.0,6.548641369099997
363.0,6.5482142656752345
364.0,6.547788355551852
365.0,6.548440031274765
366.0,6.548013021713167
367.0,6.547587207356038
368.0,6.547160216397764
369.0,6.546734420196643
370.0,6.546307447221537
371.0,6.545881669208441
372.0,6.545454715396922
373.0,6.545028956719484
374.0,6.544602020283108
375.0,6.544176280433355
376.0,6.544828888051839
377.0,6.544402047350026
378.0,6.543976402255851
379.0,6.543549579489678
380.0,6.543123954773016
381.0,6.542697149910424
382.0,6.542271543136749
383.0,6.541844757085052
384.0,6.541419170081127
385.0,6.540992402868106
386.0,6.540566837075588
387.0,6.540140083270657
388.0,6.539714537331989
389.0,6.562736063715249
390.0,6.5590706162459185
391.0,6.559726121590458
392.0,6.556059890649735
393.0,6.579068091017959
394.0,6.578643981750275
395.0,6.5782210600290085
396.0,6.577796965722264
397.0,6.577374067218521
398.0,6.576949992337056
399.0,6.576527114137228
400.0,6.576103058349865
401.0,6.575680201447575
402.0,6.575256165614228
403.0,6.574833328944578
404.0,6.574409313672618
405.0,6.573986497424663
406.0,6.573562501287668
407.0,6.573139705817148
408.0,6.5727157298913355
409.0,6.571210357970365
410.0,6.570787525129099
411.0,6.570363510890196
412.0,6.569940699366221
413.0,6.569516705104931
414.0,6.569093914680998
415.0,6.568669940555758
416.0,6.568247169898989
417.0,6.567823216676352
418.0,6.567400466615801
419.0,6.566976533113966
420.0,6.5665538042743705
421.0,6.566129892557811
422.0,6.565707184050396
423.0,6.565283291734318
424.0,6.563777005602404
425.0,6.563354263514327
426.0,6.586448328373194
427.0,6.58277577927764
428.0,6.583437413534071
429.0,6.579764075646054
430.0,6.6017599916045455
431.0,6.601339839071493
432.0,6.6009185042583525
433.0,6.60049837013927
434.0,6.6000770557746975
435.0,6.599656945139088
436.0,6.59923565082002
437.0,6.598815562470591
438.0,6.598394291859222
439.0,6.596888808284945
440.0,6.59646868419226
441.0,6.596047376557401
442.0,6.5956272743672315
443.0,6.595205988503388
444.0,6.594785909203601
445.0,6.594364645155217
