x,theta
0.0,6.009539069280926
1.0,6.007182978678564
2.0,6.005852508411756
3.0,6.003495038237155
4.0,6.001138558315944
5.0,5.999807767219316
6.0,5.9974499067484
7.0,5.9950930376191565
8.0,5.993761926337264
9.0,5.992430733174757
10.0,6.013339285667257
11.0,6.0099589189271825
12.0,6.0065742267700415
13.0,6.005241322196014
14.0,6.025107081925071
15.0,6.022749926693251
16.0,6.021419644605594
17.0,6.0190611090366914
18.0,6.016703562994415
19.0,6.015372958324065
20.0,6.013014028590483
21.0,6.010656089864547
22.0,6.009325162627491
23.0,6.006965840661664
24.0,6.0046075109165145
25.0,6.003276262092243
26.0,6.024211834289076
27.0,6.020828845835936
28.0,6.0174415266289
29.0,6.016108568860645
30.0,6.036000056498942
31.0,6.033641569375078
32.0,6.032311242745408
33.0,6.029951369653581
34.0,6.0275924867684125
35.0,6.026261834732679
36.0,6.023901565408465
37.0,6.021542287875974
38.0,6.020211311445152
39.0,6.017850646614292
40.0,6.015490976504971
41.0,6.014159675998165
42.0,6.035122386223691
43.0,6.031736771268925
44.0,6.028346819949647
45.0,6.024952524844622
46.0,6.045901609497001
47.0,6.044571323671143
48.0,6.042210237169336
49.0,6.039850139419059
50.0,6.038519527621055
51.0,6.036158041318458
52.0,6.033797546322475
53.0,6.031435783728533
54.0,6.029075013528242
55.0,6.027743832660619
56.0,6.025381673512513
57.0,6.023020504899414
58.0,6.0440115496945594
59.0,6.040619321638474
60.0,6.037226545809531
61.0,6.058199993463504
62.0,6.055837817752419
63.0,6.053476630154286
64.0,6.052146147737673
65.0,6.049783568107216
66.0,6.047421980383888
67.0,6.045059122343744
68.0,6.042697256870937
69.0,6.041366201243363
70.0,6.039002943435797
71.0,6.036640679570851
72.0,6.034277143215412
73.0,6.054262734610077
74.0,6.052934098807256
75.0,6.047472798815207
76.0,6.068471784277165
77.0,6.067141520032713
78.0,6.064777974015932
79.0,6.062415419356384
80.0,6.060051593073446
81.0,6.057688757577928
82.0,6.0563579181561735
83.0,6.05399368760704
84.0,6.051630450484126
85.0,6.049265939577815
86.0,6.0469024247936645
87.0,6.044537635712111
88.0,6.064547655537353
89.0,6.063218995268599
90.0,6.05775277871922
91.0,6.078777402982553
92.0,6.076412737830587
93.0,6.07404906124539
94.0,6.072718528484572
95.0,6.070353454259255
96.0,6.067989372354532
97.0,6.065624015753578
98.0,6.063259652664378
99.0,6.060894014516002
100.0,6.058529370998848
101.0,6.057198014204147
102.0,6.054831970229159
103.0,6.074866519653568
104.0,6.0714668826188785
105.0,6.068066692602827
106.0,6.088081494670881
107.0,6.085716698023987
108.0,6.084386231781238
109.0,6.082020034889737
110.0,6.079654830562966
111.0,6.077288349480952
112.0,6.074922862667776
113.0,6.072556097862041
114.0,6.070190328338143
115.0,6.06782327912574
116.0,6.0654572287486275
117.0,6.086548147581524
118.0,6.0831502051761674
119.0,6.079747902212546
120.0,6.0763412302787145
121.0,6.097418525577972
122.0,6.095051332450971
123.0,6.092685133107167
124.0,6.090317653987384
125.0,6.08795116876199
126.0,6.08558340405385
127.0,6.083216634487869
128.0,6.0808485845415206
129.0,6.078481530903673
130.0,6.07611319657962
131.0,6.073745858887953
132.0,6.094863815521407
133.0,6.089387581434735
134.0,6.088054416551401
135.0,6.108116784169901
136.0,6.105749590966951
137.0,6.103381118283714
138.0,6.101013637567142
139.0,6.098644875719231
140.0,6.0962771083599705
141.0,6.093908059667697
142.0,6.091540006540377
143.0,6.089170670271784
144.0,6.086802331753127
145.0,6.084432708254454
146.0,6.104537894696676
147.0,6.10113116389239
148.0,6.097723874779987
149.0,6.117809276019159
150.0,6.115440932881128
151.0,6.113071303132543
152.0,6.110702668178291
153.0,6.108332748694252
154.0,6.105963824695458
155.0,6.103593616991979
156.0,6.10122440507903
157.0,6.098853908419514
158.0,6.095445159780809
159.0,6.093075499411654
160.0,6.114241944998369
161.0,6.10875647341139
162.0,6.105342857054865
163.0,6.126492724814206
164.0,6.124122065974113
165.0,6.121752403611609
166.0,6.119381454311949
167.0,6.117011499808875
168.0,6.11464025939874
169.0,6.112270015840828
170.0,6.109898484911575
171.0,6.10752795209455
172.0,6.105156132675518
173.0,6.125304754826189
174.0,6.121897582384051
175.0,6.116403353261319
176.0,6.137574637003965
177.0,6.135202957084566
178.0,6.132832266463325
179.0,6.130460288181297
180.0,6.128089305844398
181.0,6.125717034638868
182.0,6.123345760799154
183.0,6.120973197303833
184.0,6.117560142457187
185.0,6.115188413379357
186.0,6.112815391824853
187.0,6.132988455509121
188.0,6.129574951694337
189.0,6.12616088436819
190.0,6.1463141319982455
191.0,6.1428999177134
192.0,6.1405280358040955
193.0,6.138154864104656
194.0,6.135782688772025
195.0,6.133409222540884
196.0,6.131036754263803
197.0,6.1286629943219
198.0,6.125247621885606
199.0,6.122874696615881
200.0,6.144109700756005
201.0,6.140698069214807
202.0,6.135194879262329
203.0,6.1553697063908785
204.0,6.152996929912973
205.0,6.150622860694277
206.0,6.148249786333068
207.0,6.145875419771478
208.0,6.143502051022537
209.0,6.141127388780852
210.0,6.137710027358352
211.0,6.135336197765049
212.0,6.1329610745936165
213.0,6.1531762628676745
214.0,6.149762485761443
215.0,6.144254978514283
