gj1057;V* CD Cet;03 13 22.9175232961 +04 46 29.343777709;1741.859  86.017  [0.168 0.151 90];116.1536 [0.0882] A 2018yCat.1345....0G;v:~ 26 (Opt) C [4] 2014AJ....147...20N


