2457397.69214 nan nan nan nan nan car-20160110T04h29m46s-sci-gtoc-vis.fits
2457398.73529 nan nan nan nan nan car-20160111T05h27m53s-sci-gtoc-vis.fits
2457400.75388 nan nan nan nan nan car-20160113T05h58m18s-sci-gtoc-vis.fits
2457401.7548 nan nan nan nan nan car-20160114T05h58m52s-sci-gtoc-vis.fits
2457415.68905 -18879.4 35.9884 nan nan nan car-20160128T04h25m45s-sci-gtoc-vis.fits
2457419.71298 -18843.4 37.1226 nan nan nan car-20160201T05h04m21s-sci-gtoc-vis.fits
2457421.73572 -18850.9 34.8295 nan nan nan car-20160203T05h32m56s-sci-gtoc-vis.fits
2457422.65679 -18831.2 35.1458 nan nan nan car-20160204T03h35m54s-sci-gtoc-vis.fits
2457426.74862 -18857.2 31.5113 nan nan nan car-20160208T05h49m20s-sci-gtoc-vis.fits
2457427.60708 -18867.9 32.9879 nan nan nan car-20160209T02h27m11s-sci-gtoc-vis.fits
2457430.63727 -18870.6 34.3179 nan nan nan car-20160212T03h08m32s-sci-gtoc-vis.fits
2457436.63837 -18875.7 35.2154 nan nan nan car-20160218T03h09m07s-sci-gtoc-vis.fits
2457440.63609 -18869.9 34.1419 nan nan nan car-20160222T03h07m31s-sci-gtoc-vis.fits
2457441.7615 -18854.1 33.1794 nan nan nan car-20160223T06h07m26s-sci-gtoc-vis.fits
2457444.69199 -18864.0 36.1218 nan nan nan car-20160226T04h29m16s-sci-gtoc-vis.fits
2457466.73025 -18897.4 37.0166 nan nan nan car-20160319T05h25m39s-sci-gtoc-vis.fits
2457472.67274 nan nan nan nan nan car-20160325T04h02m02s-sci-gtoc-vis.fits
2457490.62308 -18890.2 35.5669 nan nan nan car-20160412T02h50m00s-sci-gtoc-vis.fits
2457495.61282 nan nan nan nan nan car-20160417T02h35m22s-sci-gtoc-vis.fits
2457505.55318 -18856.8 37.4812 nan nan nan car-20160427T01h09m49s-sci-gtoc-vis.fits
2457509.59894 -18882.7 32.9202 nan nan nan car-20160501T02h15m19s-sci-gtoc-vis.fits
2457529.50728 -18839.1 34.9005 nan nan nan car-20160521T00h04m44s-sci-gtoc-vis.fits
2457537.598 -18847.8 36.7606 nan nan nan car-20160529T02h12m19s-sci-gtoc-vis.fits
2457537.60993 -18849.3 38.5387 nan nan nan car-20160529T02h29m30s-sci-gtoc-vis.fits
2457539.48715 -18853.8 34.7198 nan nan nan car-20160530T23h35m15s-sci-gtoc-vis.fits
2457542.51234 -18754.1 36.773 nan nan nan car-20160603T00h06m36s-sci-gtoc-vis.fits
2457550.43708 -18842.2 39.2025 nan nan nan car-20160610T22h25m55s-sci-gtoc-vis.fits
2457550.44655 -18851.1 36.9318 nan nan nan car-20160610T22h37m03s-sci-gtoc-vis.fits
2457553.44156 -18888.0 35.3432 nan nan nan car-20160613T22h30m46s-sci-gtoc-vis.fits
2457555.54598 -18851.6 36.3034 nan nan nan car-20160616T00h58m44s-sci-gtoc-vis.fits
2457588.41075 -18863.6 36.9592 nan nan nan car-20160718T21h46m42s-sci-gtoc-vis.fits
2457596.39788 -18832.5 34.4133 nan nan nan car-20160726T21h32m24s-sci-gtoc-vis.fits
2457627.37469 -18856.8 40.0505 nan nan nan car-20160826T20h58m49s-sci-gtoc-vis.fits
