wlc,wll,posc,posm,posme,posmy,order,flag
5175.75146021,5175.76055339,0.00000000,1537.00000000,0.00000000,6.67182925,118,4
5182.11012145,5182.10933371,1813.16512542,1813.19993132,0.02236633,10.85470866,118,0
5182.32106606,5182.32049588,1822.50038492,1822.52560595,0.01229977,10.98715643,118,0
5186.01432921,5186.01505343,1987.62423451,1987.59152209,0.04274107,13.16290505,118,0
5186.15645236,5186.15775082,0.00000000,1994.00000000,0.00000000,13.23997331,118,4
5190.64637154,5190.64778331,2199.70831617,2199.64276530,0.04339882,15.35060236,118,0
5192.95897381,5192.95913527,2307.77649344,2307.76888979,0.03746175,16.14240387,118,0
5193.44833905,5193.44805687,2330.83459096,2330.84791803,0.04721427,16.28027514,118,0
5195.34557884,5195.34150094,0.00000000,2421.00000000,0.00000000,16.70948386,118,4
5199.44193618,5199.44224981,2619.56208662,2619.54667560,0.07209640,17.01938102,118,0
5202.91248442,5202.90437392,0.00000000,2792.19688381,0.06840131,16.56863137,118,0
5204.64479370,5204.63842920,0.00000000,2880.00000000,0.00000000,16.08915710,118,4
5206.60931665,5206.61196877,2981.08275059,2980.94543942,0.07037143,15.34072073,118,0
5207.45721444,5207.44655664,0.00000000,3025.00000000,0.00000000,14.95148869,118,4
5209.23685396,5209.23637960,3118.37405047,3118.39911527,0.04026698,14.00948277,118,0
5214.16837743,5214.18357616,0.00000000,1294.00000000,0.00000000,35.65490619,117,4
5216.63108876,5216.63177488,1396.03120036,1396.00260708,0.02561940,38.12027283,117,0
5218.38632507,5218.38634606,1469.44583447,1469.44495221,0.01313209,39.77402598,117,0
5220.00152316,5220.00089976,1537.58047427,1537.60688474,0.02626388,41.21750727,117,0
5227.94195867,5227.94224367,1881.12622883,1881.11363339,0.03019042,47.14105167,117,0
5231.74768575,5231.75142885,0.00000000,2051.10498047,0.00000000,49.23095607,117,2
nan,5232.45594910,0.00000000,-1.00000000,0.00000000,-11.88375847,117,4
5233.62660002,5233.62651274,2136.40982112,2136.41380609,0.02919968,50.06827838,117,0
5234.25916895,5234.25993874,2165.38345034,2165.34817082,0.01521614,50.32009552,117,0
5235.61613154,5235.61642150,2227.81882734,2227.80542639,0.10270116,50.80802541,117,0
5240.81739991,5240.81717539,2472.07339975,2472.08412301,0.06500606,51.98475173,117,0
5241.46975824,5241.46900990,2503.27095699,2503.30684807,0.04569324,52.05106782,117,0
5243.24399179,5243.24415191,2588.89665620,2588.88888646,0.04288362,52.13507416,117,0
5243.78104384,5243.77132820,0.00000000,2615.00000000,0.00000000,52.13218332,117,4
5246.14328622,5246.14447602,0.00000000,2731.00000000,0.00000000,51.95819336,117,5
5249.10212460,5249.10399466,0.00000000,2879.06274414,0.00000000,51.35431639,117,2
5249.48799543,5249.48780406,2898.60858058,2898.61828580,0.02641433,51.24259667,117,0
5252.20535600,5252.20350117,3037.76487172,3037.86091982,0.05534195,50.23198305,117,0
5252.67673850,5252.67669865,3062.32022220,3062.32229413,0.06150923,50.01554720,117,0
5255.33190758,5255.33154202,3201.76467399,3201.78408168,0.07471616,48.56022397,117,0
5256.73409252,5256.73420351,3276.65663728,3276.65067597,0.07615893,47.62405893,117,0
5257.15417542,5257.15363591,3299.22393880,3299.25301793,0.07324915,47.32022974,117,0
5258.50604484,5258.50801425,0.00000000,3372.54296875,0.00000000,46.26758549,117,2
5260.17134091,5260.18264452,0.00000000,3464.00000000,0.00000000,44.80984808,117,4
5261.35800890,5261.36791758,0.00000000,3530.00000000,0.00000000,43.65884927,117,4
5249.48057771,5249.48780406,0.00000000,909.00000000,0.00000000,60.26098200,116,4
5252.20086304,5252.20350117,0.00000000,1016.00000000,0.00000000,63.63871592,116,4
5252.67734050,5252.67669865,1034.84492111,1034.87037171,0.03015121,64.21154230,116,0
5255.33004110,5255.33154202,1140.72626806,1140.66604111,0.06500646,67.29611779,116,0
5256.73584999,5256.73420351,1197.18666017,1197.25314320,0.06848610,68.85754350,116,0
5257.15373473,5257.15363591,1214.14069808,1214.14469658,0.02848819,69.31169512,116,0
5258.50717386,5258.50801425,1269.11467097,1269.08044970,0.08525961,70.75075222,116,0
5260.18089569,5260.18264452,1337.58012788,1337.50836437,0.04551231,72.46203396,116,0
5261.36898410,5261.36791758,1386.36159968,1386.40562835,0.02518578,73.62970150,116,0
5265.33012394,5265.33100601,1551.52858599,1551.49145981,0.03183515,77.23222894,116,0
5266.21886251,5266.21892710,1588.98740314,1588.98467255,0.04650737,77.97737752,116,0
5266.71027756,5266.71303273,0.00000000,1609.78991699,0.00000000,78.37920405,116,2
5266.84311049,5266.84038732,1615.31542123,1615.43092043,0.17994211,78.48671849,116,0
5268.87373801,5268.87801204,0.00000000,1702.00000000,0.00000000,80.05993519,116,4
5269.60746084,5269.60471623,1733.40181893,1733.51991278,0.05466110,80.59696308,116,0
5270.01684688,5270.01799965,1751.19083414,1751.14112332,0.03105635,80.88886455,116,0
5272.09556938,5272.09532822,1841.26845948,1841.27897476,0.02732119,82.28866194,116,0
5273.47280938,5273.47272601,1901.55941245,1901.56307590,0.02756370,83.13768264,116,0
5274.70969180,5274.70935759,1956.08077132,1956.09555593,0.05214979,83.84551903,116,0
5276.14840480,5276.14631750,0.00000000,2020.00000000,0.00000000,84.60225964,116,4
5276.66223329,5276.66080874,2042.88336683,2042.94706571,0.03355023,84.85483819,116,0
5277.39474750,5277.39483989,2075.78150382,2075.77735310,0.03775553,85.19860175,116,0
5281.84949541,5281.84889931,2278.54044519,2278.56794527,0.01290433,86.86277462,116,0
5282.00930326,5282.00779310,2285.87451953,2285.94425982,0.17027532,86.90840752,116,0
5284.84396679,5284.84255909,0.00000000,2418.00000000,0.00000000,87.54838161,116,4
5285.04897303,5285.04919660,2427.65191480,2427.64139249,0.03233541,87.58197474,116,0
5288.40124275,5288.40146979,2587.16578551,2587.15486329,0.05489448,87.87838646,116,0
5295.50460671,5295.50464489,2937.49364974,2937.49171847,0.02371155,86.81200067,116,0
5298.91950424,5298.92023834,3112.55340983,3112.51529741,0.03113431,85.39481840,116,0
5300.91435894,5300.91520383,3216.97817649,3216.93358499,0.07777665,84.26854468,116,0
5302.04431082,5302.04448804,3276.83749673,3276.82805853,0.05856171,83.52777949,116,0
5304.57084746,5304.56851400,3412.70271370,3412.82968348,0.06778647,81.58920058,116,0
5306.05281395,5306.04644960,0.00000000,3494.00000000,0.00000000,80.26240532,116,5
5308.06444871,5308.06476298,3605.90787569,3605.89023219,0.02929256,78.22532872,116,0
5310.02529052,5310.01852329,0.00000000,3717.00000000,0.00000000,75.96363011,116,4
5311.50107065,5311.51803819,0.00000000,3802.00000000,0.00000000,74.07266710,116,4
5295.50395256,5295.50464489,923.50013390,923.47323423,0.03137696,96.90447686,115,0
5298.92012537,5298.92023834,1057.15089732,1057.14644416,0.02470587,101.05422984,115,0
5300.91412164,5300.91520383,1136.12423832,1136.08120074,0.04391277,103.34463250,115,0
5302.04502646,5302.04448804,1181.14970749,1181.17122669,0.02255117,104.59961244,115,0
5304.57102553,5304.56851400,1282.63985718,1282.74142629,0.02440625,107.28434406,115,0
5306.05593846,5306.04644960,0.00000000,1343.00000000,0.00000000,108.78394780,115,4
5308.06415196,5308.06476298,1425.19348683,1425.16837108,0.03601730,110.71692533,115,0
5310.01864582,5310.01852329,1505.90496992,1505.91005671,0.03230031,112.49053291,115,0
5311.51886889,5311.51803819,1568.38062466,1568.41536968,0.03958924,113.77787312,115,0
5316.75707470,5316.75723042,1790.44972184,1790.44303061,0.01492882,117.74572565,115,0
5320.87267079,5320.87484411,1969.37176325,1969.27626313,0.02774358,120.25460141,115,0
5321.93303379,5321.92339252,0.00000000,2016.00000000,0.00000000,120.80901871,115,4
5325.50792514,5325.51151738,0.00000000,2175.65844727,0.00000000,122.38731328,115,2
5325.61112267,5325.60744890,2180.15802194,2180.32390705,0.22909778,122.42607489,115,0
5326.98478941,5326.98526162,2242.62671489,2242.60521760,0.03928877,122.90349017,115,0
5328.79831673,5328.79833251,2325.62540326,2325.62467679,0.04405089,123.42404345,115,0
5333.06082924,5333.06166288,2524.53234712,2524.49292269,0.03909977,124.13255014,115,0
5334.57943734,5334.57926837,2596.65747755,2596.66554872,0.05017146,124.20173862,115,0
5338.02548238,5338.02595217,2763.25126658,2763.22828959,0.04441198,123.97928730,115,0
5339.74126247,5339.74118923,2847.65977382,2847.66340083,0.03517561,123.66283852,115,0
5342.99256249,5342.99259087,3010.55080961,3010.54937026,0.03431634,122.66517141,115,0
5348.12915363,5348.12865133,3276.26964035,3276.29616350,0.05726693,119.94272651,115,0
5350.47349632,5350.46609996,0.00000000,3401.31322171,0.07803507,118.19255996,115,0
5351.50281798,5351.49903703,0.00000000,3456.99194336,0.00000000,117.31643724,115,2
5351.61334071,5351.61373969,0.00000000,3463.00000000,0.00000000,117.21833857,115,4
5355.84874749,5355.84832753,3697.75038131,3697.77412320,0.08827194,112.84213196,115,0
5357.06782622,5357.06692718,3767.03495574,3767.08636903,0.06905252,111.34781025,115,0
5358.06259930,5358.06313395,3824.26707116,3824.23620695,0.05103534,110.04634887,115,0
5359.80964613,5359.80808404,0.00000000,3926.00000000,0.00000000,107.57376856,115,4
5338.02571602,5338.02595217,773.26400782,773.25505961,0.02470405,128.49976486,114,0
5339.72778202,5339.74118923,0.00000000,838.00000000,0.00000000,130.74089805,114,4
5342.98172567,5342.99259087,0.00000000,963.00000000,0.00000000,134.84212475,114,4
5348.12991677,5348.12865133,1164.30524485,1164.35530605,0.04041038,140.82316723,114,0
5350.47451278,5350.46609996,0.00000000,1257.61239595,0.04811428,143.33166796,114,0
5351.50234701,5351.49903703,0.00000000,1298.80541992,0.00000000,144.38695460,114,2
5351.60673529,5351.61373969,0.00000000,1303.00000000,0.00000000,144.49259799,114,4
5355.84732105,5355.84832753,1475.18213873,1475.14085928,0.04283953,148.53882393,114,0
5357.06879034,5357.06692718,1525.32345870,1525.40032363,0.03500550,149.61364214,114,0
5358.06306520,5358.06313395,1566.50699184,1566.50414119,0.01569403,150.45685507,114,0
5359.80859530,5359.80808404,1639.16754790,1639.18893200,0.03401398,151.86904823,114,0
5366.20450978,5366.20445883,1911.17222081,1911.17442466,0.03766757,156.25894835,114,0
5369.86257211,5369.86586386,0.00000000,2071.00000000,0.00000000,158.17959920,114,4
5372.41255587,5372.40958822,2184.26024686,2184.39318298,0.01311633,159.24623129,114,0
5372.84407989,5372.84469663,2203.76642046,2203.73871408,0.02765295,159.40365800,114,0
5376.99650563,5376.99673162,2392.58051874,2392.57010921,0.01422500,160.56435510,114,0
5377.25620207,5377.25635320,2404.54877855,2404.54180624,0.01573849,160.61494469,114,0
5378.64970997,5378.65184259,0.00000000,2469.11181641,0.00000000,160.84050414,114,2
5379.60578893,5379.60803421,0.00000000,2513.74194336,0.00000000,160.94975927,114,2
5383.37239481,5383.37707201,0.00000000,2692.30810547,0.00000000,161.00524311,114,2
5383.49091131,5383.51679099,0.00000000,2698.00000000,0.00000000,160.99696533,114,4
5384.42716527,5384.42716411,2743.12328332,2743.12333927,0.06146076,160.90936997,114,0
5385.72155747,5385.71542025,0.00000000,2806.00000000,0.00000000,160.72222872,114,4
5387.02952216,5387.01545647,0.00000000,2870.11647036,0.04190003,160.45333998,114,0
5391.34404367,5391.34609672,0.00000000,3086.00000000,0.00000000,158.96818483,114,4
5392.59103520,5392.59022024,3149.67397409,3149.71582337,0.05891420,158.35888910,114,0
5395.64045559,5395.64128962,3308.23872190,3308.19483962,0.06765463,156.50522737,114,0
5396.23183379,5396.23499529,3339.55359287,3339.38642723,0.05515697,156.08355317,114,0
5397.04216994,5397.04184288,3382.35910520,3382.37651756,0.05452118,155.47172600,114,0
5400.34098322,5400.34017685,3560.45481288,3560.49896854,0.05243614,152.55802252,114,0
5401.03483715,5401.03330291,3598.54919376,3598.63376914,0.06613410,151.85488791,114,0
5402.39361136,5402.40725651,0.00000000,3674.00000000,0.00000000,150.38294864,114,4
5403.39545789,5403.39363066,3730.08346449,3730.18641755,0.08025989,149.21444307,114,0
5407.87231813,5407.88513973,0.00000000,3988.00000000,0.00000000,143.07284681,114,4
5408.38035845,5408.37257039,0.00000000,4018.00000000,0.00000000,142.27496176,114,4
5383.36320057,5383.37707201,0.00000000,702.00000000,0.00000000,163.07198959,113,4
5383.49727938,5383.51679099,0.00000000,707.00000000,0.00000000,163.25632540,113,4
5384.42707608,5384.42716411,741.72480889,741.72151401,0.02344688,164.52305738,113,0
5385.71255466,5385.71542025,0.00000000,790.00000000,0.00000000,166.24560731,113,4
5387.02880682,5387.01545647,0.00000000,839.66926901,0.01223692,167.97073105,113,0
5391.33320608,5391.34609672,0.00000000,1004.00000000,0.00000000,173.33860468,113,4
5392.59169601,5392.59022024,1052.55611891,1052.61328202,0.03738707,174.82667636,113,0
5395.64121228,5395.64128962,1171.51148972,1171.50845386,0.02465151,178.27419112,113,0
