A,e_A
2246.143552175241894,0.016893027635367
30644.155930277785956,0.648310038101561
376.003285726357717,20.949529387031372
8035.892289624083787,251.852141069914381
2694.486076194792986,5527.437023004549701
-467.374084049162775,2.491273716595511
1981.576887530274689,225.888906636742291
-59747.279769539833069,17630.352933217600366
147237.078783035278320,625225.571368904784322
-9162789.502075195312500,33446010.100898351520300
-8612.595232434570789,85.691870257606837
11.398167356848717,2001.623313149314072
-16480.477068066596985,28912.047806341208343
76645.701445102691650,432039.064328092033975
-41892.429245829582214,7226.713220601403918
80467.336155891418457,173288.635272014478687
-327462.849426269531250,1715224.052008794853464
6126348.610351562500000,34646726.538709796965122
-3694641.398857116699219,522770.193892970331945
-1729812.471923828125000,5755105.934020955115557
-27129912.315429687500000,111447470.429582372307777
-2301057.451171875000000,18623857.892217028886080
-18813059.958984375000000,339974218.125611722469330
-474918678.593750000000000,981768881.985813975334167
