wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5164.04647690,5163.85090547,0.00000000,1051.00000000,nan,10.78752518,0.01998538,0.01998462,38701,118,1
5164.09599267,5163.85090547,0.00000000,1053.00000000,nan,10.87090458,0.01998557,0.01998462,38701,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.16113756,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.24360705,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.32587533,nan,0.00000000,-2147483648,118,1
5164.47666620,5164.25130333,0.00000000,1068.39079589,0.09089185,11.50578291,0.01998549,0.01998462,38698,118,1
5164.47666620,5164.25130333,0.00000000,1068.39079589,0.09089185,11.50578291,0.01998549,0.01998462,38698,118,1
5164.69826564,5164.38478308,0.00000000,1077.36237741,0.01472506,11.87038854,0.01998583,0.01998462,38697,118,1
5164.69826564,nan,0.00000000,1077.36237741,0.01472506,11.87038854,0.01998583,0.01998462,38697,118,1
5164.69826564,nan,0.00000000,1077.36237741,0.01472506,11.87038854,0.01998583,0.01998462,38697,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.17763337,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.25761320,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.33739625,nan,0.00000000,-2147483648,118,1
5165.19391277,5165.18580647,0.00000000,1097.46166209,0.49096252,12.67277538,0.01998465,0.01998462,38691,118,1
5165.19391277,5165.18580647,0.00000000,1097.46166209,0.49096252,12.67277538,0.01998465,0.01998462,38691,118,1
5165.31310454,5165.31933452,0.00000000,1102.30185268,0.07240893,12.86304631,0.01998460,0.01998462,38690,118,1
5165.45497422,5165.45286947,0.00000000,1108.06639367,0.10327135,13.08817116,0.01998463,0.01998462,38689,118,1
5165.59067661,5165.58641133,0.00000000,1113.58384215,0.12312256,13.30214351,0.01998464,0.01998462,38688,118,1
5165.71312960,5165.71996010,0.00000000,1118.56553504,0.13937148,13.49408220,0.01998459,0.01998462,38687,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.70211227,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.85433298,nan,0.00000000,-2147483648,118,1
5166.05029900,nan,0.00000000,1132.29690154,0.63473887,14.01700713,0.01998538,0.01998462,38686,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.19405971,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.26903605,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.38114855,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.56706680,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.64110752,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.75181976,nan,0.00000000,-2147483648,118,1
5166.67333567,nan,0.00000000,1157.72651290,0.06208042,14.96199300,0.01998469,0.01998462,38680,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.15420035,nan,0.00000000,-2147483648,118,1
5166.92199312,5166.92220974,1167.89302373,1167.88415922,0.12518112,15.33107783,0.01998462,0.01998462,38678,118,0
5166.92199312,5166.92220974,1167.89302373,1167.88415922,0.12518112,15.33107783,0.01998462,0.01998462,38678,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,15.55102220,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.72957316,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.90699224,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.04811602,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.11840831,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.18852132,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.29335538,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.50181994,nan,0.00000000,-2147483648,118,1
5167.85460105,nan,0.00000000,1206.14284565,0.30656172,16.67923169,0.01998461,0.01998462,38671,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.87986240,nan,0.00000000,-2147483648,118,1
