wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5177.22926979,nan,0.00000000,1600.18087966,0.25394657,7.59593473,0.01998514,0.01998532,38602,118,1
5177.37616897,5177.40907610,0.00000000,1606.50652030,0.18171987,7.69671287,0.01998519,0.01998532,38601,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.76821426,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.86356788,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.89532067,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.94291905,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.97463032,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.02216500,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.05383284,nan,0.00000000,-2147483648,118,1
5178.02984717,5178.07892446,0.00000000,1634.71338315,0.13874689,8.14419850,0.01998512,0.01998531,38596,118,1
5178.15883769,5178.21291496,0.00000000,1640.29084576,0.11426929,8.23226679,0.01998510,0.01998531,38595,118,1
5178.30686318,5178.34691241,0.00000000,1646.69601950,0.07992696,8.33321633,0.01998516,0.01998531,38594,118,1
5178.43633508,5178.48091680,0.00000000,1652.30245007,0.11773587,8.42140461,0.01998514,0.01998531,38593,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.52653537,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.58920413,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.62050425,nan,0.00000000,-2147483648,118,1
5178.85226775,5178.88297167,0.00000000,1670.33918196,0.25212040,8.70394825,0.01998519,0.01998531,38590,118,1
5178.96980037,5179.01700385,0.00000000,1675.44311359,0.13843296,8.78355582,0.01998513,0.01998531,38589,118,1
5179.12784174,5179.15104299,0.00000000,1682.31117282,0.16008148,8.89042400,0.01998522,0.01998531,38588,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.96320950,nan,0.00000000,-2147483648,118,1
