A,e_A
2299.111061919472377,0.016745845640295
30500.422443026418478,0.670137381251614
572.383511879088474,20.132210161068844
8520.298808163963258,273.449426567478099
4626.196983823552728,5418.861623292773402
-482.525324857790110,2.487385767865760
1932.882069727871567,223.062260499943108
-67225.869453549385071,17579.179753496351623
55930.023057937622070,612224.619570017093793
-11502540.247436523437500,33054042.558550998568535
-8614.619754080660641,85.820745710373487
-173.626066092401743,1904.506169098186092
-15954.244109094142914,29540.869360588199925
60350.431074142456055,407128.548004389274865
-40553.980448663234711,7183.347051200858004
61511.608504772186279,167405.990646909514908
-194488.782463073730469,1773861.282552641117945
5793215.510894775390625,33274515.094701077789068
-3610755.428695678710938,517793.173345574410632
-1408353.415519714355469,5683881.016310598701239
-28586280.665527343750000,106827578.827676698565483
-595950.124267578125000,18204123.283556323498487
41777887.330078125000000,329359886.430419981479645
-564778910.968750000000000,962911192.687943339347839
