A,e_A
2272.508743179444537,0.016845395019164
30616.560108005374786,0.661119533050009
566.156765932377311,20.687769680041530
8723.855382074601948,264.202620598685769
5018.325516697950661,5524.232032111140143
-474.161247547872335,2.515180776411474
1950.645652049221098,225.192977813530774
-66552.489090740680695,18027.280181234109477
54950.574520111083984,618729.519254042999819
-8338985.172973632812500,34252077.868078783154488
-8603.140987837687135,86.860666052569385
-167.859480749815702,2005.238958730859622
-17274.892487287521362,29799.714013444616285
105028.948439121246338,435752.847065482928883
-41995.018538296222687,7275.398476035370550
68568.874688625335693,174489.957275155844400
-316977.159828186035156,1781728.609990738565102
9586877.875305175781250,35016573.517950199544430
-3709288.363098144531250,532358.894710200955160
-1681719.363952636718750,5833268.044585613533854
-28614680.129882812500000,113290475.055008128285408
-782293.051269531250000,18552249.119673859328032
-16171306.345703125000000,345815463.679645895957947
-404897008.031250000000000,997759842.260919213294983
