A,e_A
2258.958037236621294,0.016882955385114
30591.028130402370152,0.654709404755520
382.940985572262434,20.828787674496024
7970.128985849209130,257.565380309566592
2375.947459964081645,5519.040964693751448
-471.469217890084110,2.507663791281572
2005.478264050092548,223.818408375395194
-60428.962311744689941,17826.285203322309826
68582.035694122314453,612598.907828272320330
-13755197.529907226562500,33536101.858670562505722
-8584.871200227178633,86.158364281954647
153.837770324200392,1993.863386619361563
-16285.077864646911621,29300.366538876038248
14339.453783035278320,433933.014817881106865
-40026.243823885917664,7188.086274798322847
92904.877553462982178,173551.818311611277750
-399238.603721618652344,1729100.905823087086901
2292186.846984863281250,34866355.917582437396049
-3652495.798637390136719,525444.823874137713574
-1811628.701309204101562,5741134.359956833533943
-32378193.352539062500000,111598109.124833315610886
-990198.484619140625000,18288709.091975405812263
-15323792.142578125000000,340570335.417142033576965
-498688214.812500000000000,981539160.801401972770691
