wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5176.99028685,5176.82497425,0.00000000,1590.00000000,nan,7.48087551,0.01998525,0.01998462,38604,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.64186440,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.69007658,nan,0.00000000,-2147483648,118,1
5177.37365512,5177.36158084,0.00000000,1606.49794353,0.03156804,7.74623958,0.01998466,0.01998462,38600,118,1
5177.50659778,5177.49574986,0.00000000,1612.22669740,0.32308861,7.83809686,0.01998466,0.01998462,38599,118,1
5177.63706509,nan,0.00000000,1617.85263880,0.15334632,7.92815055,0.01998464,0.01998462,38598,118,1
5177.76682094,5177.76410877,0.00000000,1623.45169792,0.09268112,8.01761507,0.01998463,0.01998462,38597,118,1
5177.90300465,5177.89829865,0.00000000,1629.33220504,0.17372148,8.11139927,0.01998463,0.01998462,38596,118,1
5178.02731867,5178.03249549,0.00000000,1634.70382790,0.04727094,8.19690279,0.01998460,0.01998462,38595,118,1
5178.15715031,5178.16669928,0.00000000,1640.31760140,0.15988610,8.28608654,0.01998458,0.01998462,38594,118,1
5178.15715031,5178.16669928,0.00000000,1640.31760140,0.15988610,8.28608654,0.01998458,0.01998462,38594,118,1
5178.30990898,5178.30091002,0.00000000,1646.92761100,0.25147291,8.39086058,0.01998465,0.01998462,38593,118,1
5178.43805702,5178.43512772,0.00000000,1652.47678790,0.06804518,8.47861516,0.01998463,0.01998462,38592,118,1
5178.57159347,5178.56935238,0.00000000,1658.26328023,0.09706978,8.56991722,0.01998463,0.01998462,38591,118,1
5178.69928093,5178.70358399,0.00000000,1663.80012975,0.20538980,8.65707793,0.01998460,0.01998462,38590,118,1
5178.83196612,5178.83782256,0.00000000,1669.55764695,0.16096270,8.74749624,0.01998459,0.01998462,38589,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.84840041,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.91090415,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.94211303,nan,0.00000000,-2147483648,118,1
5179.24308955,5179.24058002,0.00000000,1687.42292764,0.17134615,9.02658803,0.01998463,0.01998462,38586,118,1
5179.37552291,5179.37484643,1693.14341977,1693.17286612,0.14017474,9.11591814,0.01998462,0.01998462,38585,118,0
5179.37552291,5179.37484643,1693.14341977,1693.17286612,0.14017474,9.11591814,0.01998462,0.01998462,38585,118,0
5179.50887124,5179.50911979,1698.99016694,1698.97934013,0.02994559,9.20587086,0.01998462,0.01998462,38584,118,0
5179.63824032,5179.64340011,0.00000000,1704.63091357,0.11435329,9.29317108,0.01998460,0.01998462,38583,118,1
5179.78648398,nan,0.00000000,1711.09596683,0.21146353,9.39272378,0.01998465,0.01998462,38582,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.48333835,nan,0.00000000,-2147483648,118,1
5180.03899667,5180.04628285,0.00000000,1722.12009813,0.33303966,9.56168463,0.01998459,0.01998462,38580,118,1
5180.18944713,5180.18059102,0.00000000,1728.69551710,0.10373905,9.66197043,0.01998465,0.01998462,38579,118,1
5180.30708665,5180.31490616,0.00000000,1733.84063859,0.43427708,9.74017826,0.01998459,0.01998462,38578,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.83349204,nan,0.00000000,-2147483648,118,1
5180.59260216,5180.58355731,0.00000000,1746.34158976,0.10599691,9.92920539,0.01998465,0.01998462,38576,118,1
5180.73078044,5180.71789334,0.00000000,1752.39847106,0.05616670,10.02027234,0.01998467,0.01998462,38575,118,1
5180.85631686,5180.85223633,0.00000000,1757.90513267,0.12055564,10.10276458,0.01998464,0.01998462,38574,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.19372672,nan,0.00000000,-2147483648,118,1
5181.12927386,nan,0.00000000,1769.89132829,0.16784475,10.28130374,0.01998465,0.01998462,38572,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.37174437,nan,0.00000000,-2147483648,118,1
5181.39901646,5181.38967795,0.00000000,1781.75383091,0.09653746,10.45658350,0.01998466,0.01998462,38570,118,1
5181.53487148,5181.52405578,0.00000000,1787.73494028,0.18886831,10.54440980,0.01998466,0.01998462,38569,118,1
5181.66199672,5181.65844057,0.00000000,1793.33573022,0.15217914,10.62630961,0.01998463,0.01998462,38568,118,1
5181.78416186,5181.79283234,0.00000000,1798.72165719,0.32230798,10.70475073,0.01998459,0.01998462,38567,118,1
5181.92439551,5181.92723107,0.00000000,1804.90861444,0.15888446,10.79446894,0.01998461,0.01998462,38566,118,1
5182.07318986,5182.06163677,0.00000000,1811.47846075,0.08056905,10.88927667,0.01998467,0.01998462,38565,118,1
5182.33227387,5182.33046908,0.00000000,1822.93084055,0.09998559,11.05337954,0.01998463,0.01998462,38563,118,1
5182.33227387,5182.33046908,0.00000000,1822.93084055,0.09998559,11.05337954,0.01998463,0.01998462,38563,118,1
5182.45786815,5182.46489570,0.00000000,1828.48840644,0.19700519,11.13247143,0.01998459,0.01998462,38562,118,1
5182.59951338,5182.59932929,1834.73950942,1834.74766450,0.06648578,11.22111629,0.01998462,0.01998462,38561,118,0
5182.73582395,5182.73376985,0.00000000,1840.80169388,0.16335326,11.30641208,0.01998463,0.01998462,38560,118,1
5182.88084197,5182.86821738,0.00000000,1847.23342777,0.08993595,11.39654572,0.01998467,0.01998462,38559,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.46301833,nan,0.00000000,-2147483648,118,1
5183.13871340,5183.13713337,0.00000000,1858.68313604,0.04824565,11.55574558,0.01998463,0.01998462,38557,118,1
