A,e_A
2301.398949962887400,0.016841551384458
30422.837842352120788,0.671149453328273
436.134698916546768,20.068441774199133
7888.216044436208904,273.123740275804607
2668.397477172315121,5374.147833078063741
-482.332832988337032,2.500858697302042
1980.214145173784345,224.971761344337921
-65449.147089004516602,17688.037766989469674
-164553.935848236083984,621102.103714624303393
-20119056.526367187500000,33464416.197716336697340
-8543.648472086526453,85.896386003048676
52.560830872505903,1940.926468602234536
-16704.709252655506134,29593.332410076531232
27485.423228263854980,415633.219637315371074
-41098.455089688301086,7217.631974819127208
88921.893206596374512,168700.004492698295508
-279830.874023437500000,1771119.718879145570099
2240714.003662109375000,33391994.461705133318901
-3665189.241493225097656,518630.140541406406555
-2176517.901626586914062,5748844.595829325728118
-21514113.820312500000000,108251848.964168280363083
-2182727.800781250000000,18383322.898472722619772
-26817580.678710937500000,334172249.320536732673645
-503898559.937500000000000,966832284.424559593200684
