x,theta
0.0,6.2035215819723675
1.0,6.202078808750002
2.0,6.202713643012402
3.0,6.203348625320729
4.0,6.203983755823231
5.0,6.204619034313183
6.0,6.205254461259443
7.0,6.203807569586772
8.0,6.204443127830629
9.0,6.202999881214311
10.0,6.203635571185671
11.0,6.204271409697242
12.0,6.204907396658001
13.0,6.205543532158288
14.0,6.204096179685877
15.0,6.2262629327107675
16.0,6.226901008636936
17.0,6.227539237169346
18.0,6.2281776080972335
19.0,6.228816136289389
20.0,6.229454812394778
21.0,6.229051282855956
22.0,6.228648917505929
23.0,6.229287873511694
24.0,6.229926981343084
25.0,6.230566239815673
26.0,6.231205645481907
27.0,6.230802397997927
28.0,6.230400311119915
29.0,6.231040001480068
30.0,6.231679841927722
31.0,6.232319831433372
32.0,6.232959972756696
33.0,6.2336002636134324
34.0,6.233197363612007
35.0,6.232795626378831
36.0,6.23343620166213
37.0,6.234076926756835
38.0,6.2347178027148615
39.0,6.234315118313681
40.0,6.233913597627641
41.0,6.234554757622021
42.0,6.2351960685154495
43.0,6.235837530653924
44.0,6.236479143062176
45.0,6.236076742431486
46.0,6.2356755062797475
47.0,6.236317404477553
48.0,6.236959453328204
49.0,6.2376016535587056
50.0,6.237199469989541
51.0,6.236798451520457
52.0,6.237440937433874
53.0,6.238083575305659
54.0,6.238726363758218
55.0,6.238324397358923
56.0,6.23792359726027
57.0,6.238566673078161
58.0,6.239209899915913
59.0,6.239853278908484
60.0,6.239451530715982
61.0,6.239050949260623
62.0,6.239694615380586
63.0,6.2403384333415985
64.0,6.240982402802935
65.0,6.240580873155089
66.0,6.240180512017375
67.0,6.240824769618229
68.0,6.241469179315658
69.0,6.241067801166771
70.0,6.240667591148842
71.0,6.2413122898652205
72.0,6.2419571402936995
73.0,6.241555913608607
74.0,6.2411558564567855
75.0,6.241800995628054
76.0,6.242446287781249
77.0,6.2430917320926085
78.0,6.242690725684632
79.0,6.242290889984666
80.0,6.242936624082915
81.0,6.243582510768384
82.0,6.243181656401127
83.0,6.242781973965698
84.0,6.243428151062943
85.0,6.244074480682528
86.0,6.243673779529942
87.0,6.243274250533936
88.0,6.243920870896034
89.0,6.244567643483926
90.0,6.244167095157366
91.0,6.24376772085612
92.0,6.244414785774737
93.0,6.245062001946394
94.0,6.244661607624309
95.0,6.244262387703813
96.0,6.244909896209613
97.0,6.244509583541671
98.0,6.2441104496340145
99.0,6.244758251917112
100.0,6.245406204981691
101.0,6.267749495875265
102.0,6.266305143649134
103.0,6.2669550925967314
104.0,6.265506663371653
105.0,6.266156751425143
106.0,6.264711990892678
107.0,6.263263164571811
108.0,6.285598573700824
109.0,6.286250641371339
110.0,6.286902868110403
111.0,6.286505425325274
112.0,6.286109156289655
113.0,6.2867616774315636
114.0,6.286364324762303
115.0,6.285968141686716
116.0,6.2866209586414
117.0,6.286223693115382
118.0,6.285827600900454
119.0,6.286480713701195
120.0,6.2871339818569965
121.0,6.286736873785877
122.0,6.286340940921519
123.0,6.2869945060821735
124.0,6.28659748695901
125.0,6.286201641780075
126.0,6.286855504344558
127.0,6.2864585736625145
128.0,6.286062817039053
129.0,6.286716977577662
130.0,6.286320134606086
131.0,6.285924467514683
132.0,6.286578925253416
133.0,6.286182171068475
134.0,6.285786593436626
135.0,6.286441349878643
136.0,6.287096262484823
137.0,6.286699667970588
138.0,6.286304250513105
139.0,6.286959461871838
140.0,6.286562956594025
141.0,6.2861676284382
142.0,6.2868231387258575
143.0,6.286426722399732
144.0,6.2860314845122645
145.0,6.285635085716031
146.0,6.285239866704721
147.0,6.2858958190441
148.0,6.285499510348259
149.0,6.285104381118096
150.0,6.2857606326792705
151.0,6.285364413730697
152.0,6.2849693752047955
153.0,6.285625926963803
154.0,6.285229798325815
155.0,6.284834848216626
156.0,6.2854917016227745
157.0,6.285095659464034
158.0,6.284700804819359
159.0,6.284304786394657
160.0,6.283909946275273
161.0,6.28456724149931
162.0,6.30702276506689
163.0,6.305577557585195
164.0,6.30412827067731
165.0,6.304787584344524
166.0,6.303341981072293
167.0,6.301892294790079
168.0,6.32433813677882
169.0,6.323944773324385
170.0,6.32355258572241
171.0,6.324214063025309
172.0,6.323820789442884
173.0,6.323428693943242
174.0,6.324090476536199
175.0,6.323697295883832
176.0,6.323305293982777
177.0,6.322912132588314
178.0,6.322520151305369
179.0,6.323182385268247
180.0,6.322789316101883
181.0,6.322397429154975
182.0,6.322004379827668
183.0,6.321612513038453
184.0,6.322275198956518
185.0,6.321882242342916
186.0,6.321490469148131
187.0,6.321097533336982
188.0,6.320705780390647
189.0,6.321368918885433
190.0,6.320976076038988
191.0,6.320584417484817
192.0,6.32019159491059
193.0,6.3197999572713215
194.0,6.319407154219682
195.0,6.319015537180718
196.0,6.319679276568408
197.0,6.319286567127648
198.0,6.318895044666007
199.0,6.318502355926782
200.0,6.318110854451014
201.0,6.31771818614078
202.0,6.317326704988865
203.0,6.317991045856687
204.0,6.317598473139107
205.0,6.317207086129251
206.0,6.316814532346051
207.0,6.316423166964562
208.0,6.316030632435826
209.0,6.315639292049859
210.0,6.316304236646204
211.0,6.338850908045885
212.0,6.335288306440006
213.0,6.335955137049737
214.0,6.332391788499663
215.0,6.354925004801075
216.0,6.355593722909759
217.0,6.355203819584986
218.0,6.354815107932772
219.0,6.354425229267875
220.0,6.35403653941799
221.0,6.353646684000786
222.0,6.353258015321323
223.0,6.352868180963924
224.0,6.352479533738318
225.0,6.352089721767271
226.0,6.351701097907252
227.0,6.351311307212754
228.0,6.350922705364468
229.0,6.351592484162531
230.0,6.351202790913696
231.0,6.3508142867190145
232.0,6.350424615124986
233.0,6.3500361335273965
234.0,6.349646483926449
235.0,6.349258024849995
236.0,6.348868397598821
237.0,6.348479961470723
238.0,6.348090356034099
239.0,6.347701942768772
240.0,6.347312359162785
241.0,6.346923968536878
242.0,6.346534407466173
243.0,6.3461460396173806
244.0,6.345756500081144
245.0,6.3453681553216725
246.0,6.344978640049341
247.0,6.34459031704224
248.0,6.344200822475798
249.0,6.343812523759269
250.0,6.343423050682411
251.0,6.343034777924181
252.0,6.365658350829975
253.0,6.362088243147042
254.0,6.362761591318744
255.0,6.359190730360055
256.0,6.381800844844065
257.0,6.3814138995222365
258.0,6.381028145386395
259.0,6.380641222804535
260.0,6.380255492291937
261.0,6.379868593519255
262.0,6.379482887063638
263.0,6.379096012107489
264.0,6.378710330057167
265.0,6.378323478321441
266.0,6.37793782111563
267.0,6.377550992602885
268.0,6.377165359514592
269.0,6.376778555196466
270.0,6.37532991964266
271.0,6.374944257690913
272.0,6.374557423904811
273.0,6.3741717862075475
274.0,6.373784976593839
275.0,6.373399363101818
276.0,6.373012576961827
277.0,6.372626988178176
278.0,6.372240226329026
279.0,6.3718546617141385
280.0,6.37146792339135
281.0,6.370018663888054
282.0,6.369633072215173
283.0,6.369246304192544
284.0,6.368860736787369
285.0,6.36847399345838
286.0,6.368088449154243
287.0,6.367701733397098
288.0,6.367316211475803
289.0,6.390009746578542
290.0,6.386432847481515
291.0,6.382855378611254
292.0,6.405533496879393
293.0,6.405149262993504
294.0,6.404766222409208
295.0,6.404382014277019
296.0,6.403999002288984
297.0,6.403614817987048
298.0,6.402166216653988
299.0,6.401783177943479
300.0,6.401398965446013
301.0,6.401015952552477
302.0,6.40063176649722
303.0,6.400248778662515
304.0,6.399864617292508
305.0,6.398415602840906
306.0,6.3980325886690395
307.0,6.397648399571345
308.0,6.397265411240369
309.0,6.396881247345291
310.0,6.395431926428458
311.0,6.395048911383327
312.0,6.394664719666906
313.0,6.394281731663575
314.0,6.393897566127492
315.0,6.3924479369951825
316.0,6.392064922446295
317.0,6.391680729707531
318.0,6.391297740254316
319.0,6.390913571531584
320.0,6.389463639782122
321.0,6.389080622156584
322.0,6.411836946035365
323.0,6.408253981661545
324.0,6.4046704429921135
325.0,6.427411329619233
326.0,6.42702962343003
327.0,6.426649124908366
328.0,6.426267446818024
329.0,6.42481861921226
330.0,6.42443809131386
331.0,6.424056386688193
332.0,6.422607357612193
333.0,6.4222268045172015
334.0,6.4218450739978366
335.0,6.421464547952475
336.0,6.42108284552711
337.0,6.419633508974144
338.0,6.419252957464863
339.0,6.4188712281643845
340.0,6.4174216908247885
341.0,6.417041114025487
342.0,6.416659358505001
343.0,6.415209618800887
344.0,6.414829017589675
345.0,6.414447236907968
346.0,6.412997295047525
347.0,6.4126166693082
348.0,6.412234861431571
349.0,6.4107847193866405
350.0,6.4104040668064215
351.0,6.410022236742705
352.0,6.431767502254871
353.0,6.428179017604364
354.0,6.428868648752712
355.0,6.42527939485808
356.0,6.44700885770898
357.0,6.446630696059948
358.0,6.446251355954182
359.0,6.444802250038656
360.0,6.444424064638476
361.0,6.444044700024897
362.0,6.442595391592427
363.0,6.442217182298428
364.0,6.441837792872761
365.0,6.440388282294009
366.0,6.440010049073976
367.0,6.439630635337892
368.0,6.438180922492052
369.0,6.437802665378463
370.0,6.437423227457394
371.0,6.4359733122926315
372.0,6.434523301131243
373.0,6.434144968021904
374.0,6.433765451815205
375.0,6.432315237790384
376.0,6.431936881751717
377.0,6.431557341457534
378.0,6.430106926544916
379.0,6.429728547934694
380.0,6.429348983146298
381.0,6.4511475846852875
382.0,6.447553749461818
383.0,6.4439593321911985
384.0,6.46681346344112
385.0,6.4664363924609916
386.0,6.464987141544434
387.0,6.46353779220464
388.0,6.463161824536357
389.0,6.462784677761896
390.0,6.461335126706928
391.0,6.460959137795953
392.0,6.460581966123215
393.0,6.459132212967532
394.0,6.457682363370637
395.0,6.457306299215787
396.0,6.456929051765961
397.0,6.45547899920787
398.0,6.4540288495784495
399.0,6.453652710750298
400.0,6.453275387223016
401.0,6.451825035458569
402.0,6.451448874297746
403.0,6.451071527689749
404.0,6.449620973265233
405.0,6.448170320341113
406.0,6.447794086128788
407.0,6.447416663477739
408.0,6.469265180746561
409.0,6.4656663586168435
410.0,6.462066951047461
411.0,6.483897716503712
412.0,6.48352394408699
413.0,6.483148985313136
414.0,6.481699424419247
415.0,6.4802497653546425
416.0,6.479875916645739
417.0,6.47950088541851
418.0,6.47805102245394
419.0,6.4766010613637945
420.0,6.47622714076779
421.0,6.475852034090046
422.0,6.474401870748714
423.0,6.472951609501678
