wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5177.01694864,5176.82893929,0.00000000,1591.00000000,nan,7.45934576,0.01998587,0.01998515,38605,118,1
5177.22567261,5177.23137210,0.00000000,1599.97917596,0.28356320,7.60520023,0.01998513,0.01998515,38602,118,1
5177.36577400,5177.36553027,1605.99293584,1606.00343360,0.15342476,7.70283503,0.01998515,0.01998515,38601,118,0
5177.36577400,5177.36553027,1605.99293584,1606.00343360,0.15342476,7.70283503,0.01998515,0.01998515,38601,118,0
5177.51561732,nan,0.00000000,1612.46857202,0.16869871,7.80740755,0.01998521,0.01998515,38600,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.88056959,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.96116531,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.99336400,nan,0.00000000,-2147483648,118,1
5177.89578776,5177.90223247,0.00000000,1628.87305264,0.14339549,8.07171994,0.01998512,0.01998515,38597,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.15400637,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.20208166,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.26609506,nan,0.00000000,-2147483648,118,1
5178.32590212,5178.30483212,0.00000000,1647.47199769,0.04431506,8.36945299,0.01998523,0.01998515,38594,118,1
5178.32590212,5178.30483212,0.00000000,1647.47199769,0.04431506,8.36945299,0.01998523,0.01998515,38594,118,1
5178.44502874,5178.43904592,0.00000000,1652.63068342,0.03909605,8.45164112,0.01998517,0.01998515,38593,118,1
5178.44502874,5178.43904592,0.00000000,1652.63068342,0.03909605,8.45164112,0.01998517,0.01998515,38593,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.53699482,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.60045199,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.63213849,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.71122987,nan,0.00000000,-2147483648,118,1
5179.13229276,5179.11021924,0.00000000,1682.45547676,0.08847093,8.92315875,0.01998524,0.01998515,38588,118,1
5179.24920605,5179.24447478,0.00000000,1687.53989860,0.12325220,9.00288155,0.01998517,0.01998515,38587,118,1
5179.37534892,5179.37873728,0.00000000,1693.02924598,0.40522835,9.08872512,0.01998514,0.01998515,38586,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.19738538,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.25955689,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.29059245,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.35256191,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.38349532,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.47608725,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.55300485,nan,0.00000000,-2147483648,118,1
5180.18292201,5180.18445842,1728.31714176,1728.24996719,0.13949369,9.63352621,0.01998515,0.01998515,38580,118,0
5180.30468325,5180.31876965,0.00000000,1733.58505947,0.11083392,9.71509513,0.01998510,0.01998515,38579,118,1
5180.44502186,5180.45308783,0.00000000,1739.72696014,0.23172052,9.80867137,0.01998512,0.01998515,38578,118,1
5180.59854152,5180.58741298,0.00000000,1746.45104536,0.12378127,9.91070704,0.01998520,0.01998515,38577,118,1
5180.72585410,5180.72174510,0.00000000,1752.03149869,0.25763018,9.99505628,0.01998517,0.01998515,38576,118,1
5180.85077177,5180.85608418,0.00000000,1757.51070848,0.04655755,10.07757668,0.01998513,0.01998515,38575,118,1
5180.98436386,5180.99043023,0.00000000,1763.37449986,0.16600051,10.16555592,0.01998513,0.01998515,38574,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.23470920,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.32408239,nan,0.00000000,-2147483648,118,1
5181.40053047,5181.39351016,0.00000000,1781.66866936,0.17892275,10.43776031,0.01998518,0.01998515,38571,118,1
5181.40053047,5181.39351016,0.00000000,1781.66866936,0.17892275,10.43776031,0.01998518,0.01998515,38571,118,1
